CODEGEO,NIVGEO,UNIT_label_fr,UNIT,NA10_HORS_AZ,OBS_VALUE,NA10_HORS_AZ_label,DATASET_VERSION,DATASET_NAME,DATA_DATE,ENTR_INDIVIDUELLE,ENTR_INDIVIDUELLE_label
01,DEP,Nombre de créations d'établissements,NBCRET,ENS,7304,"Activité économique en 10 postes, hors AZ (NA - A10)",GEO2021REE2020,Demographie des entreprises et des établissements,2020,,
01,DEP,Nombre de créations d'établissements,NBCRET,BE,534,"Activité économique en 10 postes, hors AZ (NA - A10)",GEO2021REE2020,Demographie des entreprises et des établissements,2020,,
01,DEP,Nombre de créations d'établissements,NBCRET,FZ,871,"Activité économique en 10 postes, hors AZ (NA - A10)",GEO2021REE2020,Demographie des entreprises et des établissements,2020,,
01,DEP,Nombre de créations d'établissements,NBCRET,GI,2002,"Activité économique en 10 postes, hors AZ (NA - A10)",GEO2021REE2020,Demographie des entreprises et des établissements,2020,,
01,DEP,Nombre de créations d'établissements,NBCRET,JZ,256,"Activité économique en 10 postes, hors AZ (NA - A10)",GEO2021REE2020,Demographie des entreprises et des établissements,2020,,
01,DEP,Nombre de créations d'établissements,NBCRET,KZ,135,"Activité économique en 10 postes, hors AZ (NA - A10)",GEO2021REE2020,Demographie des entreprises et des établissements,2020,,
01,DEP,Nombre de créations d'établissements,NBCRET,LZ,452,"Activité économique en 10 postes, hors AZ (NA - A10)",GEO2021REE2020,Demographie des entreprises et des établissements,2020,,
01,DEP,Nombre de créations d'établissements,NBCRET,MN,1491,"Activité économique en 10 postes, hors AZ (NA - A10)",GEO2021REE2020,Demographie des entreprises et des établissements,2020,,
01,DEP,Nombre de créations d'établissements,NBCRET,OQ,744,"Activité économique en 10 postes, hors AZ (NA - A10)",GEO2021REE2020,Demographie des entreprises et des établissements,2020,,
01,DEP,Nombre de créations d'établissements,NBCRET,RU,819,"Activité économique en 10 postes, hors AZ (NA - A10)",GEO2021REE2020,Demographie des entreprises et des établissements,2020,,
01,DEP,Nombre d'établissements,NBET,ENS,47380,"Activité économique en 10 postes, hors AZ (NA - A10)",GEO2021REE2020,Demographie des entreprises et des établissements,2020,,
01,DEP,Nombre d'établissements,NBET,BE,4366,"Activité économique en 10 postes, hors AZ (NA - A10)",GEO2021REE2020,Demographie des entreprises et des établissements,2020,,
01,DEP,Nombre d'établissements,NBET,FZ,6785,"Activité économique en 10 postes, hors AZ (NA - A10)",GEO2021REE2020,Demographie des entreprises et des établissements,2020,,
01,DEP,Nombre d'établissements,NBET,GI,13020,"Activité économique en 10 postes, hors AZ (NA - A10)",GEO2021REE2020,Demographie des entreprises et des établissements,2020,,
01,DEP,Nombre d'établissements,NBET,JZ,1019,"Activité économique en 10 postes, hors AZ (NA - A10)",GEO2021REE2020,Demographie des entreprises et des établissements,2020,,
01,DEP,Nombre d'établissements,NBET,KZ,1912,"Activité économique en 10 postes, hors AZ (NA - A10)",GEO2021REE2020,Demographie des entreprises et des établissements,2020,,
01,DEP,Nombre d'établissements,NBET,LZ,1996,"Activité économique en 10 postes, hors AZ (NA - A10)",GEO2021REE2020,Demographie des entreprises et des établissements,2020,,
01,DEP,Nombre d'établissements,NBET,MN,7606,"Activité économique en 10 postes, hors AZ (NA - A10)",GEO2021REE2020,Demographie des entreprises et des établissements,2020,,
01,DEP,Nombre d'établissements,NBET,OQ,6403,"Activité économique en 10 postes, hors AZ (NA - A10)",GEO2021REE2020,Demographie des entreprises et des établissements,2020,,
01,DEP,Nombre d'établissements,NBET,RU,4273,"Activité économique en 10 postes, hors AZ (NA - A10)",GEO2021REE2020,Demographie des entreprises et des établissements,2020,,
01,DEP,Nombre d'entreprises,NBENT,ENS,41916,"Activité économique en 10 postes, hors AZ (NA - A10)",GEO2021REE2020,Demographie des entreprises et des établissements,2020,,
01,DEP,Nombre d'entreprises,NBENT,BE,3554,"Activité économique en 10 postes, hors AZ (NA - A10)",GEO2021REE2020,Demographie des entreprises et des établissements,2020,,
01,DEP,Nombre d'entreprises,NBENT,FZ,6515,"Activité économique en 10 postes, hors AZ (NA - A10)",GEO2021REE2020,Demographie des entreprises et des établissements,2020,,
01,DEP,Nombre d'entreprises,NBENT,GI,10905,"Activité économique en 10 postes, hors AZ (NA - A10)",GEO2021REE2020,Demographie des entreprises et des établissements,2020,,
01,DEP,Nombre d'entreprises,NBENT,JZ,938,"Activité économique en 10 postes, hors AZ (NA - A10)",GEO2021REE2020,Demographie des entreprises et des établissements,2020,,
01,DEP,Nombre d'entreprises,NBENT,KZ,1491,"Activité économique en 10 postes, hors AZ (NA - A10)",GEO2021REE2020,Demographie des entreprises et des établissements,2020,,
01,DEP,Nombre d'entreprises,NBENT,LZ,1730,"Activité économique en 10 postes, hors AZ (NA - A10)",GEO2021REE2020,Demographie des entreprises et des établissements,2020,,
01,DEP,Nombre d'entreprises,NBENT,MN,6834,"Activité économique en 10 postes, hors AZ (NA - A10)",GEO2021REE2020,Demographie des entreprises et des établissements,2020,,
01,DEP,Nombre d'entreprises,NBENT,OQ,5858,"Activité économique en 10 postes, hors AZ (NA - A10)",GEO2021REE2020,Demographie des entreprises et des établissements,2020,,
01,DEP,Nombre d'entreprises,NBENT,RU,4091,"Activité économique en 10 postes, hors AZ (NA - A10)",GEO2021REE2020,Demographie des entreprises et des établissements,2020,,
02,DEP,Nombre de créations d'établissements,NBCRET,ENS,3670,"Activité économique en 10 postes, hors AZ (NA - A10)",GEO2021REE2020,Demographie des entreprises et des établissements,2020,,
02,DEP,Nombre de créations d'établissements,NBCRET,BE,287,"Activité économique en 10 postes, hors AZ (NA - A10)",GEO2021REE2020,Demographie des entreprises et des établissements,2020,,
02,DEP,Nombre de créations d'établissements,NBCRET,FZ,425,"Activité économique en 10 postes, hors AZ (NA - A10)",GEO2021REE2020,Demographie des entreprises et des établissements,2020,,
02,DEP,Nombre de créations d'établissements,NBCRET,GI,1210,"Activité économique en 10 postes, hors AZ (NA - A10)",GEO2021REE2020,Demographie des entreprises et des établissements,2020,,
02,DEP,Nombre de créations d'établissements,NBCRET,JZ,117,"Activité économique en 10 postes, hors AZ (NA - A10)",GEO2021REE2020,Demographie des entreprises et des établissements,2020,,
02,DEP,Nombre de créations d'établissements,NBCRET,KZ,75,"Activité économique en 10 postes, hors AZ (NA - A10)",GEO2021REE2020,Demographie des entreprises et des établissements,2020,,
02,DEP,Nombre de créations d'établissements,NBCRET,LZ,88,"Activité économique en 10 postes, hors AZ (NA - A10)",GEO2021REE2020,Demographie des entreprises et des établissements,2020,,
02,DEP,Nombre de créations d'établissements,NBCRET,MN,689,"Activité économique en 10 postes, hors AZ (NA - A10)",GEO2021REE2020,Demographie des entreprises et des établissements,2020,,
02,DEP,Nombre de créations d'établissements,NBCRET,OQ,369,"Activité économique en 10 postes, hors AZ (NA - A10)",GEO2021REE2020,Demographie des entreprises et des établissements,2020,,
02,DEP,Nombre de créations d'établissements,NBCRET,RU,410,"Activité économique en 10 postes, hors AZ (NA - A10)",GEO2021REE2020,Demographie des entreprises et des établissements,2020,,
02,DEP,Nombre d'établissements,NBET,ENS,28151,"Activité économique en 10 postes, hors AZ (NA - A10)",GEO2021REE2020,Demographie des entreprises et des établissements,2020,,
02,DEP,Nombre d'établissements,NBET,BE,2536,"Activité économique en 10 postes, hors AZ (NA - A10)",GEO2021REE2020,Demographie des entreprises et des établissements,2020,,
02,DEP,Nombre d'établissements,NBET,FZ,3721,"Activité économique en 10 postes, hors AZ (NA - A10)",GEO2021REE2020,Demographie des entreprises et des établissements,2020,,
02,DEP,Nombre d'établissements,NBET,GI,8774,"Activité économique en 10 postes, hors AZ (NA - A10)",GEO2021REE2020,Demographie des entreprises et des établissements,2020,,
02,DEP,Nombre d'établissements,NBET,JZ,523,"Activité économique en 10 postes, hors AZ (NA - A10)",GEO2021REE2020,Demographie des entreprises et des établissements,2020,,
02,DEP,Nombre d'établissements,NBET,KZ,1076,"Activité économique en 10 postes, hors AZ (NA - A10)",GEO2021REE2020,Demographie des entreprises et des établissements,2020,,
02,DEP,Nombre d'établissements,NBET,LZ,1251,"Activité économique en 10 postes, hors AZ (NA - A10)",GEO2021REE2020,Demographie des entreprises et des établissements,2020,,
02,DEP,Nombre d'établissements,NBET,MN,3868,"Activité économique en 10 postes, hors AZ (NA - A10)",GEO2021REE2020,Demographie des entreprises et des établissements,2020,,
02,DEP,Nombre d'établissements,NBET,OQ,3729,"Activité économique en 10 postes, hors AZ (NA - A10)",GEO2021REE2020,Demographie des entreprises et des établissements,2020,,
02,DEP,Nombre d'établissements,NBET,RU,2673,"Activité économique en 10 postes, hors AZ (NA - A10)",GEO2021REE2020,Demographie des entreprises et des établissements,2020,,
02,DEP,Nombre d'entreprises,NBENT,ENS,23867,"Activité économique en 10 postes, hors AZ (NA - A10)",GEO2021REE2020,Demographie des entreprises et des établissements,2020,,
02,DEP,Nombre d'entreprises,NBENT,BE,1834,"Activité économique en 10 postes, hors AZ (NA - A10)",GEO2021REE2020,Demographie des entreprises et des établissements,2020,,
02,DEP,Nombre d'entreprises,NBENT,FZ,3507,"Activité économique en 10 postes, hors AZ (NA - A10)",GEO2021REE2020,Demographie des entreprises et des établissements,2020,,
02,DEP,Nombre d'entreprises,NBENT,GI,7060,"Activité économique en 10 postes, hors AZ (NA - A10)",GEO2021REE2020,Demographie des entreprises et des établissements,2020,,
02,DEP,Nombre d'entreprises,NBENT,JZ,463,"Activité économique en 10 postes, hors AZ (NA - A10)",GEO2021REE2020,Demographie des entreprises et des établissements,2020,,
02,DEP,Nombre d'entreprises,NBENT,KZ,746,"Activité économique en 10 postes, hors AZ (NA - A10)",GEO2021REE2020,Demographie des entreprises et des établissements,2020,,
02,DEP,Nombre d'entreprises,NBENT,LZ,1079,"Activité économique en 10 postes, hors AZ (NA - A10)",GEO2021REE2020,Demographie des entreprises et des établissements,2020,,
02,DEP,Nombre d'entreprises,NBENT,MN,3376,"Activité économique en 10 postes, hors AZ (NA - A10)",GEO2021REE2020,Demographie des entreprises et des établissements,2020,,
02,DEP,Nombre d'entreprises,NBENT,OQ,3312,"Activité économique en 10 postes, hors AZ (NA - A10)",GEO2021REE2020,Demographie des entreprises et des établissements,2020,,
02,DEP,Nombre d'entreprises,NBENT,RU,2490,"Activité économique en 10 postes, hors AZ (NA - A10)",GEO2021REE2020,Demographie des entreprises et des établissements,2020,,
03,DEP,Nombre de créations d'établissements,NBCRET,ENS,2880,"Activité économique en 10 postes, hors AZ (NA - A10)",GEO2021REE2020,Demographie des entreprises et des établissements,2020,,
03,DEP,Nombre de créations d'établissements,NBCRET,BE,454,"Activité économique en 10 postes, hors AZ (NA - A10)",GEO2021REE2020,Demographie des entreprises et des établissements,2020,,
03,DEP,Nombre de créations d'établissements,NBCRET,FZ,261,"Activité économique en 10 postes, hors AZ (NA - A10)",GEO2021REE2020,Demographie des entreprises et des établissements,2020,,
03,DEP,Nombre de créations d'établissements,NBCRET,GI,909,"Activité économique en 10 postes, hors AZ (NA - A10)",GEO2021REE2020,Demographie des entreprises et des établissements,2020,,
03,DEP,Nombre de créations d'établissements,NBCRET,JZ,78,"Activité économique en 10 postes, hors AZ (NA - A10)",GEO2021REE2020,Demographie des entreprises et des établissements,2020,,
03,DEP,Nombre de créations d'établissements,NBCRET,KZ,47,"Activité économique en 10 postes, hors AZ (NA - A10)",GEO2021REE2020,Demographie des entreprises et des établissements,2020,,
03,DEP,Nombre de créations d'établissements,NBCRET,LZ,95,"Activité économique en 10 postes, hors AZ (NA - A10)",GEO2021REE2020,Demographie des entreprises et des établissements,2020,,
03,DEP,Nombre de créations d'établissements,NBCRET,MN,477,"Activité économique en 10 postes, hors AZ (NA - A10)",GEO2021REE2020,Demographie des entreprises et des établissements,2020,,
03,DEP,Nombre de créations d'établissements,NBCRET,OQ,291,"Activité économique en 10 postes, hors AZ (NA - A10)",GEO2021REE2020,Demographie des entreprises et des établissements,2020,,
03,DEP,Nombre de créations d'établissements,NBCRET,RU,268,"Activité économique en 10 postes, hors AZ (NA - A10)",GEO2021REE2020,Demographie des entreprises et des établissements,2020,,
03,DEP,Nombre d'établissements,NBET,ENS,23872,"Activité économique en 10 postes, hors AZ (NA - A10)",GEO2021REE2020,Demographie des entreprises et des établissements,2020,,
03,DEP,Nombre d'établissements,NBET,BE,2915,"Activité économique en 10 postes, hors AZ (NA - A10)",GEO2021REE2020,Demographie des entreprises et des établissements,2020,,
03,DEP,Nombre d'établissements,NBET,FZ,2935,"Activité économique en 10 postes, hors AZ (NA - A10)",GEO2021REE2020,Demographie des entreprises et des établissements,2020,,
03,DEP,Nombre d'établissements,NBET,GI,7759,"Activité économique en 10 postes, hors AZ (NA - A10)",GEO2021REE2020,Demographie des entreprises et des établissements,2020,,
03,DEP,Nombre d'établissements,NBET,JZ,375,"Activité économique en 10 postes, hors AZ (NA - A10)",GEO2021REE2020,Demographie des entreprises et des établissements,2020,,
03,DEP,Nombre d'établissements,NBET,KZ,906,"Activité économique en 10 postes, hors AZ (NA - A10)",GEO2021REE2020,Demographie des entreprises et des établissements,2020,,
03,DEP,Nombre d'établissements,NBET,LZ,927,"Activité économique en 10 postes, hors AZ (NA - A10)",GEO2021REE2020,Demographie des entreprises et des établissements,2020,,
03,DEP,Nombre d'établissements,NBET,MN,3011,"Activité économique en 10 postes, hors AZ (NA - A10)",GEO2021REE2020,Demographie des entreprises et des établissements,2020,,
03,DEP,Nombre d'établissements,NBET,OQ,2935,"Activité économique en 10 postes, hors AZ (NA - A10)",GEO2021REE2020,Demographie des entreprises et des établissements,2020,,
03,DEP,Nombre d'établissements,NBET,RU,2109,"Activité économique en 10 postes, hors AZ (NA - A10)",GEO2021REE2020,Demographie des entreprises et des établissements,2020,,
03,DEP,Nombre d'entreprises,NBENT,ENS,19628,"Activité économique en 10 postes, hors AZ (NA - A10)",GEO2021REE2020,Demographie des entreprises et des établissements,2020,,
03,DEP,Nombre d'entreprises,NBENT,BE,1605,"Activité économique en 10 postes, hors AZ (NA - A10)",GEO2021REE2020,Demographie des entreprises et des établissements,2020,,
03,DEP,Nombre d'entreprises,NBENT,FZ,2757,"Activité économique en 10 postes, hors AZ (NA - A10)",GEO2021REE2020,Demographie des entreprises et des établissements,2020,,
03,DEP,Nombre d'entreprises,NBENT,GI,6280,"Activité économique en 10 postes, hors AZ (NA - A10)",GEO2021REE2020,Demographie des entreprises et des établissements,2020,,
03,DEP,Nombre d'entreprises,NBENT,JZ,338,"Activité économique en 10 postes, hors AZ (NA - A10)",GEO2021REE2020,Demographie des entreprises et des établissements,2020,,
03,DEP,Nombre d'entreprises,NBENT,KZ,639,"Activité économique en 10 postes, hors AZ (NA - A10)",GEO2021REE2020,Demographie des entreprises et des établissements,2020,,
03,DEP,Nombre d'entreprises,NBENT,LZ,741,"Activité économique en 10 postes, hors AZ (NA - A10)",GEO2021REE2020,Demographie des entreprises et des établissements,2020,,
03,DEP,Nombre d'entreprises,NBENT,MN,2612,"Activité économique en 10 postes, hors AZ (NA - A10)",GEO2021REE2020,Demographie des entreprises et des établissements,2020,,
03,DEP,Nombre d'entreprises,NBENT,OQ,2696,"Activité économique en 10 postes, hors AZ (NA - A10)",GEO2021REE2020,Demographie des entreprises et des établissements,2020,,
03,DEP,Nombre d'entreprises,NBENT,RU,1960,"Activité économique en 10 postes, hors AZ (NA - A10)",GEO2021REE2020,Demographie des entreprises et des établissements,2020,,
04,DEP,Nombre de créations d'établissements,NBCRET,ENS,2283,"Activité économique en 10 postes, hors AZ (NA - A10)",GEO2021REE2020,Demographie des entreprises et des établissements,2020,,
04,DEP,Nombre de créations d'établissements,NBCRET,BE,294,"Activité économique en 10 postes, hors AZ (NA - A10)",GEO2021REE2020,Demographie des entreprises et des établissements,2020,,
04,DEP,Nombre de créations d'établissements,NBCRET,FZ,270,"Activité économique en 10 postes, hors AZ (NA - A10)",GEO2021REE2020,Demographie des entreprises et des établissements,2020,,
04,DEP,Nombre de créations d'établissements,NBCRET,GI,603,"Activité économique en 10 postes, hors AZ (NA - A10)",GEO2021REE2020,Demographie des entreprises et des établissements,2020,,
04,DEP,Nombre de créations d'établissements,NBCRET,JZ,59,"Activité économique en 10 postes, hors AZ (NA - A10)",GEO2021REE2020,Demographie des entreprises et des établissements,2020,,
04,DEP,Nombre de créations d'établissements,NBCRET,KZ,40,"Activité économique en 10 postes, hors AZ (NA - A10)",GEO2021REE2020,Demographie des entreprises et des établissements,2020,,
04,DEP,Nombre de créations d'établissements,NBCRET,LZ,67,"Activité économique en 10 postes, hors AZ (NA - A10)",GEO2021REE2020,Demographie des entreprises et des établissements,2020,,
04,DEP,Nombre de créations d'établissements,NBCRET,MN,413,"Activité économique en 10 postes, hors AZ (NA - A10)",GEO2021REE2020,Demographie des entreprises et des établissements,2020,,
04,DEP,Nombre de créations d'établissements,NBCRET,OQ,298,"Activité économique en 10 postes, hors AZ (NA - A10)",GEO2021REE2020,Demographie des entreprises et des établissements,2020,,
04,DEP,Nombre de créations d'établissements,NBCRET,RU,239,"Activité économique en 10 postes, hors AZ (NA - A10)",GEO2021REE2020,Demographie des entreprises et des établissements,2020,,
04,DEP,Nombre d'établissements,NBET,ENS,18532,"Activité économique en 10 postes, hors AZ (NA - A10)",GEO2021REE2020,Demographie des entreprises et des établissements,2020,,
04,DEP,Nombre d'établissements,NBET,BE,1847,"Activité économique en 10 postes, hors AZ (NA - A10)",GEO2021REE2020,Demographie des entreprises et des établissements,2020,,
04,DEP,Nombre d'établissements,NBET,FZ,2517,"Activité économique en 10 postes, hors AZ (NA - A10)",GEO2021REE2020,Demographie des entreprises et des établissements,2020,,
04,DEP,Nombre d'établissements,NBET,GI,5563,"Activité économique en 10 postes, hors AZ (NA - A10)",GEO2021REE2020,Demographie des entreprises et des établissements,2020,,
04,DEP,Nombre d'établissements,NBET,JZ,331,"Activité économique en 10 postes, hors AZ (NA - A10)",GEO2021REE2020,Demographie des entreprises et des établissements,2020,,
04,DEP,Nombre d'établissements,NBET,KZ,529,"Activité économique en 10 postes, hors AZ (NA - A10)",GEO2021REE2020,Demographie des entreprises et des établissements,2020,,
04,DEP,Nombre d'établissements,NBET,LZ,732,"Activité économique en 10 postes, hors AZ (NA - A10)",GEO2021REE2020,Demographie des entreprises et des établissements,2020,,
04,DEP,Nombre d'établissements,NBET,MN,2679,"Activité économique en 10 postes, hors AZ (NA - A10)",GEO2021REE2020,Demographie des entreprises et des établissements,2020,,
04,DEP,Nombre d'établissements,NBET,OQ,2719,"Activité économique en 10 postes, hors AZ (NA - A10)",GEO2021REE2020,Demographie des entreprises et des établissements,2020,,
04,DEP,Nombre d'établissements,NBET,RU,1615,"Activité économique en 10 postes, hors AZ (NA - A10)",GEO2021REE2020,Demographie des entreprises et des établissements,2020,,
04,DEP,Nombre d'entreprises,NBENT,ENS,15839,"Activité économique en 10 postes, hors AZ (NA - A10)",GEO2021REE2020,Demographie des entreprises et des établissements,2020,,
04,DEP,Nombre d'entreprises,NBENT,BE,1179,"Activité économique en 10 postes, hors AZ (NA - A10)",GEO2021REE2020,Demographie des entreprises et des établissements,2020,,
04,DEP,Nombre d'entreprises,NBENT,FZ,2402,"Activité économique en 10 postes, hors AZ (NA - A10)",GEO2021REE2020,Demographie des entreprises et des établissements,2020,,
04,DEP,Nombre d'entreprises,NBENT,GI,4664,"Activité économique en 10 postes, hors AZ (NA - A10)",GEO2021REE2020,Demographie des entreprises et des établissements,2020,,
04,DEP,Nombre d'entreprises,NBENT,JZ,284,"Activité économique en 10 postes, hors AZ (NA - A10)",GEO2021REE2020,Demographie des entreprises et des établissements,2020,,
04,DEP,Nombre d'entreprises,NBENT,KZ,393,"Activité économique en 10 postes, hors AZ (NA - A10)",GEO2021REE2020,Demographie des entreprises et des établissements,2020,,
04,DEP,Nombre d'entreprises,NBENT,LZ,589,"Activité économique en 10 postes, hors AZ (NA - A10)",GEO2021REE2020,Demographie des entreprises et des établissements,2020,,
04,DEP,Nombre d'entreprises,NBENT,MN,2354,"Activité économique en 10 postes, hors AZ (NA - A10)",GEO2021REE2020,Demographie des entreprises et des établissements,2020,,
04,DEP,Nombre d'entreprises,NBENT,OQ,2459,"Activité économique en 10 postes, hors AZ (NA - A10)",GEO2021REE2020,Demographie des entreprises et des établissements,2020,,
04,DEP,Nombre d'entreprises,NBENT,RU,1515,"Activité économique en 10 postes, hors AZ (NA - A10)",GEO2021REE2020,Demographie des entreprises et des établissements,2020,,
05,DEP,Nombre de créations d'établissements,NBCRET,ENS,2171,"Activité économique en 10 postes, hors AZ (NA - A10)",GEO2021REE2020,Demographie des entreprises et des établissements,2020,,
05,DEP,Nombre de créations d'établissements,NBCRET,BE,278,"Activité économique en 10 postes, hors AZ (NA - A10)",GEO2021REE2020,Demographie des entreprises et des établissements,2020,,
05,DEP,Nombre de créations d'établissements,NBCRET,FZ,195,"Activité économique en 10 postes, hors AZ (NA - A10)",GEO2021REE2020,Demographie des entreprises et des établissements,2020,,
05,DEP,Nombre de créations d'établissements,NBCRET,GI,478,"Activité économique en 10 postes, hors AZ (NA - A10)",GEO2021REE2020,Demographie des entreprises et des établissements,2020,,
05,DEP,Nombre de créations d'établissements,NBCRET,JZ,53,"Activité économique en 10 postes, hors AZ (NA - A10)",GEO2021REE2020,Demographie des entreprises et des établissements,2020,,
05,DEP,Nombre de créations d'établissements,NBCRET,KZ,52,"Activité économique en 10 postes, hors AZ (NA - A10)",GEO2021REE2020,Demographie des entreprises et des établissements,2020,,
05,DEP,Nombre de créations d'établissements,NBCRET,LZ,102,"Activité économique en 10 postes, hors AZ (NA - A10)",GEO2021REE2020,Demographie des entreprises et des établissements,2020,,
05,DEP,Nombre de créations d'établissements,NBCRET,MN,412,"Activité économique en 10 postes, hors AZ (NA - A10)",GEO2021REE2020,Demographie des entreprises et des établissements,2020,,
05,DEP,Nombre de créations d'établissements,NBCRET,OQ,340,"Activité économique en 10 postes, hors AZ (NA - A10)",GEO2021REE2020,Demographie des entreprises et des établissements,2020,,
05,DEP,Nombre de créations d'établissements,NBCRET,RU,261,"Activité économique en 10 postes, hors AZ (NA - A10)",GEO2021REE2020,Demographie des entreprises et des établissements,2020,,
05,DEP,Nombre d'établissements,NBET,ENS,18592,"Activité économique en 10 postes, hors AZ (NA - A10)",GEO2021REE2020,Demographie des entreprises et des établissements,2020,,
05,DEP,Nombre d'établissements,NBET,BE,1764,"Activité économique en 10 postes, hors AZ (NA - A10)",GEO2021REE2020,Demographie des entreprises et des établissements,2020,,
05,DEP,Nombre d'établissements,NBET,FZ,1996,"Activité économique en 10 postes, hors AZ (NA - A10)",GEO2021REE2020,Demographie des entreprises et des établissements,2020,,
05,DEP,Nombre d'établissements,NBET,GI,5076,"Activité économique en 10 postes, hors AZ (NA - A10)",GEO2021REE2020,Demographie des entreprises et des établissements,2020,,
05,DEP,Nombre d'établissements,NBET,JZ,339,"Activité économique en 10 postes, hors AZ (NA - A10)",GEO2021REE2020,Demographie des entreprises et des établissements,2020,,
05,DEP,Nombre d'établissements,NBET,KZ,524,"Activité économique en 10 postes, hors AZ (NA - A10)",GEO2021REE2020,Demographie des entreprises et des établissements,2020,,
05,DEP,Nombre d'établissements,NBET,LZ,895,"Activité économique en 10 postes, hors AZ (NA - A10)",GEO2021REE2020,Demographie des entreprises et des établissements,2020,,
05,DEP,Nombre d'établissements,NBET,MN,2146,"Activité économique en 10 postes, hors AZ (NA - A10)",GEO2021REE2020,Demographie des entreprises et des établissements,2020,,
05,DEP,Nombre d'établissements,NBET,OQ,4100,"Activité économique en 10 postes, hors AZ (NA - A10)",GEO2021REE2020,Demographie des entreprises et des établissements,2020,,
05,DEP,Nombre d'établissements,NBET,RU,1752,"Activité économique en 10 postes, hors AZ (NA - A10)",GEO2021REE2020,Demographie des entreprises et des établissements,2020,,
05,DEP,Nombre d'entreprises,NBENT,ENS,15607,"Activité économique en 10 postes, hors AZ (NA - A10)",GEO2021REE2020,Demographie des entreprises et des établissements,2020,,
05,DEP,Nombre d'entreprises,NBENT,BE,1051,"Activité économique en 10 postes, hors AZ (NA - A10)",GEO2021REE2020,Demographie des entreprises et des établissements,2020,,
05,DEP,Nombre d'entreprises,NBENT,FZ,1872,"Activité économique en 10 postes, hors AZ (NA - A10)",GEO2021REE2020,Demographie des entreprises et des établissements,2020,,
05,DEP,Nombre d'entreprises,NBENT,GI,4106,"Activité économique en 10 postes, hors AZ (NA - A10)",GEO2021REE2020,Demographie des entreprises et des établissements,2020,,
05,DEP,Nombre d'entreprises,NBENT,JZ,298,"Activité économique en 10 postes, hors AZ (NA - A10)",GEO2021REE2020,Demographie des entreprises et des établissements,2020,,
05,DEP,Nombre d'entreprises,NBENT,KZ,388,"Activité économique en 10 postes, hors AZ (NA - A10)",GEO2021REE2020,Demographie des entreprises et des établissements,2020,,
05,DEP,Nombre d'entreprises,NBENT,LZ,661,"Activité économique en 10 postes, hors AZ (NA - A10)",GEO2021REE2020,Demographie des entreprises et des établissements,2020,,
05,DEP,Nombre d'entreprises,NBENT,MN,1859,"Activité économique en 10 postes, hors AZ (NA - A10)",GEO2021REE2020,Demographie des entreprises et des établissements,2020,,
05,DEP,Nombre d'entreprises,NBENT,OQ,3744,"Activité économique en 10 postes, hors AZ (NA - A10)",GEO2021REE2020,Demographie des entreprises et des établissements,2020,,
05,DEP,Nombre d'entreprises,NBENT,RU,1628,"Activité économique en 10 postes, hors AZ (NA - A10)",GEO2021REE2020,Demographie des entreprises et des établissements,2020,,
06,DEP,Nombre de créations d'établissements,NBCRET,ENS,24348,"Activité économique en 10 postes, hors AZ (NA - A10)",GEO2021REE2020,Demographie des entreprises et des établissements,2020,,
06,DEP,Nombre de créations d'établissements,NBCRET,BE,868,"Activité économique en 10 postes, hors AZ (NA - A10)",GEO2021REE2020,Demographie des entreprises et des établissements,2020,,
06,DEP,Nombre de créations d'établissements,NBCRET,FZ,2769,"Activité économique en 10 postes, hors AZ (NA - A10)",GEO2021REE2020,Demographie des entreprises et des établissements,2020,,
06,DEP,Nombre de créations d'établissements,NBCRET,GI,7033,"Activité économique en 10 postes, hors AZ (NA - A10)",GEO2021REE2020,Demographie des entreprises et des établissements,2020,,
06,DEP,Nombre de créations d'établissements,NBCRET,JZ,1021,"Activité économique en 10 postes, hors AZ (NA - A10)",GEO2021REE2020,Demographie des entreprises et des établissements,2020,,
06,DEP,Nombre de créations d'établissements,NBCRET,KZ,500,"Activité économique en 10 postes, hors AZ (NA - A10)",GEO2021REE2020,Demographie des entreprises et des établissements,2020,,
06,DEP,Nombre de créations d'établissements,NBCRET,LZ,1639,"Activité économique en 10 postes, hors AZ (NA - A10)",GEO2021REE2020,Demographie des entreprises et des établissements,2020,,
06,DEP,Nombre de créations d'établissements,NBCRET,MN,5835,"Activité économique en 10 postes, hors AZ (NA - A10)",GEO2021REE2020,Demographie des entreprises et des établissements,2020,,
06,DEP,Nombre de créations d'établissements,NBCRET,OQ,2334,"Activité économique en 10 postes, hors AZ (NA - A10)",GEO2021REE2020,Demographie des entreprises et des établissements,2020,,
06,DEP,Nombre de créations d'établissements,NBCRET,RU,2349,"Activité économique en 10 postes, hors AZ (NA - A10)",GEO2021REE2020,Demographie des entreprises et des établissements,2020,,
06,DEP,Nombre d'établissements,NBET,ENS,166201,"Activité économique en 10 postes, hors AZ (NA - A10)",GEO2021REE2020,Demographie des entreprises et des établissements,2020,,
06,DEP,Nombre d'établissements,NBET,BE,7229,"Activité économique en 10 postes, hors AZ (NA - A10)",GEO2021REE2020,Demographie des entreprises et des établissements,2020,,
06,DEP,Nombre d'établissements,NBET,FZ,23089,"Activité économique en 10 postes, hors AZ (NA - A10)",GEO2021REE2020,Demographie des entreprises et des établissements,2020,,
