code_commune,code_dept,nb_menages,pop_commune,revenu_median,taux_pauvrete,taux_chomage,densite_etablissements,dynamisme_entrepreneurial,inflation_nationale,ipc_national
02424,02,46.0,113.0,24490.0,,10.95,1934.8718390885267,235.79281705363246,1.64,106.49
02425,02,64.0,176.0,20640.0,,10.95,1934.8718390885267,235.79281705363246,1.64,106.49
02426,02,224.0,566.0,22780.0,,10.95,1934.8718390885267,235.79281705363246,1.64,106.49
02427,02,56.0,139.0,20630.0,,10.95,1934.8718390885267,235.79281705363246,1.64,106.49
02429,02,42.0,112.0,24400.0,,10.95,1934.8718390885267,235.79281705363246,1.64,106.49
02430,02,532.0,1105.0,20300.0,,10.95,1934.8718390885267,235.79281705363246,1.64,106.49
02431,02,177.0,399.0,21450.0,,10.95,1934.8718390885267,235.79281705363246,1.64,106.49
02432,02,78.0,181.0,22500.0,,10.95,1934.8718390885267,235.79281705363246,1.64,106.49
02433,02,97.0,224.0,20650.0,,10.95,1934.8718390885267,235.79281705363246,1.64,106.49
02438,02,110.0,254.0,23520.0,,10.95,1934.8718390885267,235.79281705363246,1.64,106.49
02439,02,455.0,1179.0,22130.0,,10.95,1934.8718390885267,235.79281705363246,1.64,106.49
02440,02,56.0,146.0,21380.0,,10.95,1934.8718390885267,235.79281705363246,1.64,106.49
02441,02,92.0,214.0,24490.0,,10.95,1934.8718390885267,235.79281705363246,1.64,106.49
02443,02,78.0,200.0,26090.0,,10.95,1934.8718390885267,235.79281705363246,1.64,106.49
02444,02,50.0,124.0,20060.0,,10.95,1934.8718390885267,235.79281705363246,1.64,106.49
02445,02,118.0,257.0,21120.0,,10.95,1934.8718390885267,235.79281705363246,1.64,106.49
02446,02,41.0,111.0,23530.0,,10.95,1934.8718390885267,235.79281705363246,1.64,106.49
02447,02,55.0,135.0,20230.0,,10.95,1934.8718390885267,235.79281705363246,1.64,106.49
02448,02,47.0,108.0,20690.0,,10.95,1934.8718390885267,235.79281705363246,1.64,106.49
02450,02,147.0,366.0,18980.0,,10.95,1934.8718390885267,235.79281705363246,1.64,106.49
02451,02,53.0,134.0,20670.0,,10.95,1934.8718390885267,235.79281705363246,1.64,106.49
02452,02,93.0,250.0,24660.0,,10.95,1934.8718390885267,235.79281705363246,1.64,106.49
02453,02,173.0,410.0,22110.0,,10.95,1934.8718390885267,235.79281705363246,1.64,106.49
02454,02,155.0,416.0,21430.0,,10.95,1934.8718390885267,235.79281705363246,1.64,106.49
02455,02,80.0,184.0,22820.0,,10.95,1934.8718390885267,235.79281705363246,1.64,106.49
02456,02,136.0,303.0,20770.0,,10.95,1934.8718390885267,235.79281705363246,1.64,106.49
02457,02,165.0,399.0,19640.0,,10.95,1934.8718390885267,235.79281705363246,1.64,106.49
02458,02,331.0,802.0,23090.0,,10.95,1934.8718390885267,235.79281705363246,1.64,106.49
02459,02,70.0,167.0,30430.0,,10.95,1934.8718390885267,235.79281705363246,1.64,106.49
02460,02,93.0,203.0,20840.0,,10.95,1934.8718390885267,235.79281705363246,1.64,106.49
02461,02,143.0,343.0,22600.0,,10.95,1934.8718390885267,235.79281705363246,1.64,106.49
02462,02,95.0,221.0,21480.0,,10.95,1934.8718390885267,235.79281705363246,1.64,106.49
02464,02,142.0,369.0,22820.0,,10.95,1934.8718390885267,235.79281705363246,1.64,106.49
02465,02,215.0,529.0,22820.0,,10.95,1934.8718390885267,235.79281705363246,1.64,106.49
02466,02,56.0,129.0,23910.0,,10.95,1934.8718390885267,235.79281705363246,1.64,106.49
02468,02,936.0,2050.0,18670.0,27.0,10.95,1934.8718390885267,235.79281705363246,1.64,106.49
02469,02,198.0,461.0,18610.0,,10.95,1934.8718390885267,235.79281705363246,1.64,106.49
02470,02,173.0,389.0,18720.0,,10.95,1934.8718390885267,235.79281705363246,1.64,106.49
02471,02,54.0,120.0,22900.0,,10.95,1934.8718390885267,235.79281705363246,1.64,106.49
02472,02,172.0,413.0,20880.0,,10.95,1934.8718390885267,235.79281705363246,1.64,106.49
02473,02,78.0,201.0,21250.0,,10.95,1934.8718390885267,235.79281705363246,1.64,106.49
02474,02,165.0,423.0,21470.0,,10.95,1934.8718390885267,235.79281705363246,1.64,106.49
02476,02,260.0,652.0,19330.0,,10.95,1934.8718390885267,235.79281705363246,1.64,106.49
02477,02,408.0,957.0,25170.0,,10.95,1934.8718390885267,235.79281705363246,1.64,106.49
02478,02,108.0,279.0,21910.0,,10.95,1934.8718390885267,235.79281705363246,1.64,106.49
02480,02,129.0,303.0,23300.0,,10.95,1934.8718390885267,235.79281705363246,1.64,106.49
02481,02,184.0,450.0,30400.0,,10.95,1934.8718390885267,235.79281705363246,1.64,106.49
02483,02,216.0,511.0,24540.0,,10.95,1934.8718390885267,235.79281705363246,1.64,106.49
02484,02,203.0,497.0,21980.0,,10.95,1934.8718390885267,235.79281705363246,1.64,106.49
02485,02,42.0,106.0,30210.0,,10.95,1934.8718390885267,235.79281705363246,1.64,106.49
02487,02,256.0,622.0,23870.0,,10.95,1934.8718390885267,235.79281705363246,1.64,106.49
02488,02,68.0,160.0,21240.0,,10.95,1934.8718390885267,235.79281705363246,1.64,106.49
02489,02,136.0,350.0,26560.0,,10.95,1934.8718390885267,235.79281705363246,1.64,106.49
02490,02,55.0,117.0,28320.0,,10.95,1934.8718390885267,235.79281705363246,1.64,106.49
02491,02,135.0,319.0,21230.0,,10.95,1934.8718390885267,235.79281705363246,1.64,106.49
02492,02,186.0,459.0,20550.0,,10.95,1934.8718390885267,235.79281705363246,1.64,106.49
02493,02,96.0,209.0,22380.0,,10.95,1934.8718390885267,235.79281705363246,1.64,106.49
02494,02,54.0,123.0,23550.0,,10.95,1934.8718390885267,235.79281705363246,1.64,106.49
02495,02,416.0,980.0,21680.0,,10.95,1934.8718390885267,235.79281705363246,1.64,106.49
02496,02,38.0,102.0,23670.0,,10.95,1934.8718390885267,235.79281705363246,1.64,106.49
02497,02,457.0,1104.0,23910.0,,10.95,1934.8718390885267,235.79281705363246,1.64,106.49
02498,02,322.0,745.0,22150.0,,10.95,1934.8718390885267,235.79281705363246,1.64,106.49
02500,02,327.0,790.0,20690.0,,10.95,1934.8718390885267,235.79281705363246,1.64,106.49
02502,02,545.0,1090.0,18140.0,,10.95,1934.8718390885267,235.79281705363246,1.64,106.49
02503,02,343.0,802.0,19460.0,,10.95,1934.8718390885267,235.79281705363246,1.64,106.49
02504,02,659.0,1531.0,21160.0,,10.95,1934.8718390885267,235.79281705363246,1.64,106.49
02505,02,80.0,199.0,24210.0,,10.95,1934.8718390885267,235.79281705363246,1.64,106.49
02506,02,88.0,203.0,25720.0,,10.95,1934.8718390885267,235.79281705363246,1.64,106.49
02508,02,53.0,130.0,23470.0,,10.95,1934.8718390885267,235.79281705363246,1.64,106.49
02509,02,63.0,165.0,20750.0,,10.95,1934.8718390885267,235.79281705363246,1.64,106.49
02510,02,59.0,130.0,25900.0,,10.95,1934.8718390885267,235.79281705363246,1.64,106.49
02511,02,120.0,291.0,21250.0,,10.95,1934.8718390885267,235.79281705363246,1.64,106.49
02512,02,110.0,255.0,23710.0,,10.95,1934.8718390885267,235.79281705363246,1.64,106.49
02513,02,70.0,147.0,21430.0,,10.95,1934.8718390885267,235.79281705363246,1.64,106.49
02514,02,275.0,680.0,23400.0,,10.95,1934.8718390885267,235.79281705363246,1.64,106.49
02517,02,127.0,302.0,20050.0,,10.95,1934.8718390885267,235.79281705363246,1.64,106.49
02518,02,112.0,262.0,22420.0,,10.95,1934.8718390885267,235.79281705363246,1.64,106.49
02519,02,68.0,179.0,16470.0,,10.95,1934.8718390885267,235.79281705363246,1.64,106.49
02520,02,286.0,763.0,22300.0,,10.95,1934.8718390885267,235.79281705363246,1.64,106.49
02521,02,497.0,1287.0,24450.0,,10.95,1934.8718390885267,235.79281705363246,1.64,106.49
02524,02,282.0,689.0,24070.0,,10.95,1934.8718390885267,235.79281705363246,1.64,106.49
02525,02,248.0,556.0,24530.0,,10.95,1934.8718390885267,235.79281705363246,1.64,106.49
02527,02,181.0,452.0,21910.0,,10.95,1934.8718390885267,235.79281705363246,1.64,106.49
02528,02,99.0,210.0,24150.0,,10.95,1934.8718390885267,235.79281705363246,1.64,106.49
02529,02,75.0,182.0,20830.0,,10.95,1934.8718390885267,235.79281705363246,1.64,106.49
02531,02,54.0,135.0,21510.0,,10.95,1934.8718390885267,235.79281705363246,1.64,106.49
02532,02,430.0,983.0,22650.0,,10.95,1934.8718390885267,235.79281705363246,1.64,106.49
02533,02,58.0,122.0,23960.0,,10.95,1934.8718390885267,235.79281705363246,1.64,106.49
02535,02,46.0,112.0,21060.0,,10.95,1934.8718390885267,235.79281705363246,1.64,106.49
02537,02,68.0,186.0,20970.0,,10.95,1934.8718390885267,235.79281705363246,1.64,106.49
02539,02,281.0,690.0,21750.0,,10.95,1934.8718390885267,235.79281705363246,1.64,106.49
02540,02,479.0,1247.0,24290.0,,10.95,1934.8718390885267,235.79281705363246,1.64,106.49
02541,02,185.0,423.0,24860.0,,10.95,1934.8718390885267,235.79281705363246,1.64,106.49
02543,02,829.0,1958.0,20960.0,,10.95,1934.8718390885267,235.79281705363246,1.64,106.49
02544,02,257.0,573.0,19910.0,,10.95,1934.8718390885267,235.79281705363246,1.64,106.49
02545,02,65.0,156.0,20610.0,,10.95,1934.8718390885267,235.79281705363246,1.64,106.49
02546,02,77.0,206.0,23200.0,,10.95,1934.8718390885267,235.79281705363246,1.64,106.49
02548,02,146.0,396.0,19990.0,,10.95,1934.8718390885267,235.79281705363246,1.64,106.49
02549,02,376.0,887.0,24570.0,,10.95,1934.8718390885267,235.79281705363246,1.64,106.49
02550,02,54.0,127.0,22090.0,,10.95,1934.8718390885267,235.79281705363246,1.64,106.49
02551,02,46.0,118.0,22250.0,,10.95,1934.8718390885267,235.79281705363246,1.64,106.49
02552,02,67.0,168.0,23580.0,,10.95,1934.8718390885267,235.79281705363246,1.64,106.49
02553,02,95.0,216.0,21680.0,,10.95,1934.8718390885267,235.79281705363246,1.64,106.49
02554,02,466.0,1117.0,24400.0,,10.95,1934.8718390885267,235.79281705363246,1.64,106.49
02555,02,860.0,2022.0,21670.0,16.0,10.95,1934.8718390885267,235.79281705363246,1.64,106.49
02557,02,53.0,133.0,20740.0,,10.95,1934.8718390885267,235.79281705363246,1.64,106.49
02558,02,1126.0,2303.0,19230.0,23.0,10.95,1934.8718390885267,235.79281705363246,1.64,106.49
02559,02,205.0,491.0,19880.0,,10.95,1934.8718390885267,235.79281705363246,1.64,106.49
02560,02,115.0,252.0,23890.0,,10.95,1934.8718390885267,235.79281705363246,1.64,106.49
02561,02,62.0,148.0,26750.0,,10.95,1934.8718390885267,235.79281705363246,1.64,106.49
02562,02,86.0,210.0,21090.0,,10.95,1934.8718390885267,235.79281705363246,1.64,106.49
02563,02,58.0,139.0,19860.0,,10.95,1934.8718390885267,235.79281705363246,1.64,106.49
02564,02,190.0,474.0,23870.0,,10.95,1934.8718390885267,235.79281705363246,1.64,106.49
02565,02,120.0,293.0,22060.0,,10.95,1934.8718390885267,235.79281705363246,1.64,106.49
02566,02,472.0,1106.0,23570.0,,10.95,1934.8718390885267,235.79281705363246,1.64,106.49
02567,02,122.0,277.0,18230.0,,10.95,1934.8718390885267,235.79281705363246,1.64,106.49
02568,02,72.0,175.0,25210.0,,10.95,1934.8718390885267,235.79281705363246,1.64,106.49
02569,02,172.0,414.0,20440.0,,10.95,1934.8718390885267,235.79281705363246,1.64,106.49
02570,02,73.0,195.0,21320.0,,10.95,1934.8718390885267,235.79281705363246,1.64,106.49
02571,02,291.0,640.0,25100.0,,10.95,1934.8718390885267,235.79281705363246,1.64,106.49
02572,02,193.0,477.0,25580.0,,10.95,1934.8718390885267,235.79281705363246,1.64,106.49
02574,02,557.0,1271.0,20100.0,,10.95,1934.8718390885267,235.79281705363246,1.64,106.49
02575,02,719.0,1536.0,19410.0,,10.95,1934.8718390885267,235.79281705363246,1.64,106.49
02576,02,120.0,304.0,23670.0,,10.95,1934.8718390885267,235.79281705363246,1.64,106.49
02577,02,40.0,101.0,25940.0,,10.95,1934.8718390885267,235.79281705363246,1.64,106.49
02579,02,58.0,136.0,21840.0,,10.95,1934.8718390885267,235.79281705363246,1.64,106.49
02580,02,334.0,760.0,21090.0,,10.95,1934.8718390885267,235.79281705363246,1.64,106.49
02581,02,121.0,307.0,25400.0,,10.95,1934.8718390885267,235.79281705363246,1.64,106.49
02584,02,43.0,114.0,25250.0,,10.95,1934.8718390885267,235.79281705363246,1.64,106.49
02585,02,95.0,254.0,23740.0,,10.95,1934.8718390885267,235.79281705363246,1.64,106.49
02586,02,67.0,138.0,23170.0,,10.95,1934.8718390885267,235.79281705363246,1.64,106.49
02587,02,154.0,370.0,22150.0,,10.95,1934.8718390885267,235.79281705363246,1.64,106.49
02589,02,103.0,266.0,23270.0,,10.95,1934.8718390885267,235.79281705363246,1.64,106.49
02590,02,75.0,178.0,24220.0,,10.95,1934.8718390885267,235.79281705363246,1.64,106.49
02591,02,57.0,143.0,20730.0,,10.95,1934.8718390885267,235.79281705363246,1.64,106.49
02592,02,89.0,213.0,21550.0,,10.95,1934.8718390885267,235.79281705363246,1.64,106.49
02593,02,465.0,1108.0,25110.0,,10.95,1934.8718390885267,235.79281705363246,1.64,106.49
02594,02,51.0,143.0,24270.0,,10.95,1934.8718390885267,235.79281705363246,1.64,106.49
02595,02,57.0,127.0,24950.0,,10.95,1934.8718390885267,235.79281705363246,1.64,106.49
02596,02,316.0,773.0,21830.0,,10.95,1934.8718390885267,235.79281705363246,1.64,106.49
02598,02,276.0,687.0,25440.0,,10.95,1934.8718390885267,235.79281705363246,1.64,106.49
02599,02,109.0,247.0,22010.0,,10.95,1934.8718390885267,235.79281705363246,1.64,106.49
02600,02,151.0,335.0,21230.0,,10.95,1934.8718390885267,235.79281705363246,1.64,106.49
02601,02,68.0,171.0,23010.0,,10.95,1934.8718390885267,235.79281705363246,1.64,106.49
02602,02,734.0,1664.0,20050.0,,10.95,1934.8718390885267,235.79281705363246,1.64,106.49
02605,02,80.0,193.0,21620.0,,10.95,1934.8718390885267,235.79281705363246,1.64,106.49
02608,02,211.0,451.0,18580.0,,10.95,1934.8718390885267,235.79281705363246,1.64,106.49
02610,02,307.0,733.0,24070.0,,10.95,1934.8718390885267,235.79281705363246,1.64,106.49
02612,02,48.0,107.0,21710.0,,10.95,1934.8718390885267,235.79281705363246,1.64,106.49
02613,02,246.0,638.0,23300.0,,10.95,1934.8718390885267,235.79281705363246,1.64,106.49
02614,02,93.0,246.0,21430.0,,10.95,1934.8718390885267,235.79281705363246,1.64,106.49
02615,02,138.0,368.0,26860.0,,10.95,1934.8718390885267,235.79281705363246,1.64,106.49
02616,02,83.0,200.0,21880.0,,10.95,1934.8718390885267,235.79281705363246,1.64,106.49
02617,02,192.0,464.0,21970.0,,10.95,1934.8718390885267,235.79281705363246,1.64,106.49
02618,02,281.0,666.0,21040.0,,10.95,1934.8718390885267,235.79281705363246,1.64,106.49
02619,02,211.0,416.0,22840.0,,10.95,1934.8718390885267,235.79281705363246,1.64,106.49
02620,02,130.0,286.0,22970.0,,10.95,1934.8718390885267,235.79281705363246,1.64,106.49
02621,02,169.0,408.0,27390.0,,10.95,1934.8718390885267,235.79281705363246,1.64,106.49
02624,02,118.0,238.0,22140.0,,10.95,1934.8718390885267,235.79281705363246,1.64,106.49
02625,02,60.0,147.0,21870.0,,10.95,1934.8718390885267,235.79281705363246,1.64,106.49
02626,02,154.0,363.0,23630.0,,10.95,1934.8718390885267,235.79281705363246,1.64,106.49
02627,02,49.0,124.0,22570.0,,10.95,1934.8718390885267,235.79281705363246,1.64,106.49
02628,02,95.0,233.0,22960.0,,10.95,1934.8718390885267,235.79281705363246,1.64,106.49
02629,02,111.0,287.0,18680.0,,10.95,1934.8718390885267,235.79281705363246,1.64,106.49
02631,02,169.0,421.0,20770.0,,10.95,1934.8718390885267,235.79281705363246,1.64,106.49
02635,02,60.0,149.0,22420.0,,10.95,1934.8718390885267,235.79281705363246,1.64,106.49
02636,02,83.0,185.0,24990.0,,10.95,1934.8718390885267,235.79281705363246,1.64,106.49
02637,02,127.0,272.0,25460.0,,10.95,1934.8718390885267,235.79281705363246,1.64,106.49
02638,02,93.0,229.0,21140.0,,10.95,1934.8718390885267,235.79281705363246,1.64,106.49
02639,02,154.0,366.0,23650.0,,10.95,1934.8718390885267,235.79281705363246,1.64,106.49
02640,02,60.0,154.0,19500.0,,10.95,1934.8718390885267,235.79281705363246,1.64,106.49
02641,02,50.0,129.0,16180.0,,10.95,1934.8718390885267,235.79281705363246,1.64,106.49
02642,02,80.0,163.0,20140.0,,10.95,1934.8718390885267,235.79281705363246,1.64,106.49
02643,02,326.0,791.0,24180.0,,10.95,1934.8718390885267,235.79281705363246,1.64,106.49
02644,02,146.0,366.0,24670.0,,10.95,1934.8718390885267,235.79281705363246,1.64,106.49
02645,02,98.0,223.0,22630.0,,10.95,1934.8718390885267,235.79281705363246,1.64,106.49
02648,02,843.0,1907.0,19520.0,,10.95,1934.8718390885267,235.79281705363246,1.64,106.49
02649,02,105.0,270.0,23190.0,,10.95,1934.8718390885267,235.79281705363246,1.64,106.49
02650,02,150.0,352.0,19580.0,,10.95,1934.8718390885267,235.79281705363246,1.64,106.49
02653,02,202.0,469.0,23670.0,,10.95,1934.8718390885267,235.79281705363246,1.64,106.49
02655,02,53.0,132.0,21200.0,,10.95,1934.8718390885267,235.79281705363246,1.64,106.49
02656,02,157.0,373.0,25980.0,,10.95,1934.8718390885267,235.79281705363246,1.64,106.49
02657,02,82.0,209.0,19800.0,,10.95,1934.8718390885267,235.79281705363246,1.64,106.49
02658,02,97.0,233.0,24680.0,,10.95,1934.8718390885267,235.79281705363246,1.64,106.49
02659,02,220.0,506.0,27070.0,,10.95,1934.8718390885267,235.79281705363246,1.64,106.49
02661,02,93.0,230.0,24950.0,,10.95,1934.8718390885267,235.79281705363246,1.64,106.49
02662,02,144.0,348.0,22330.0,,10.95,1934.8718390885267,235.79281705363246,1.64,106.49
02663,02,76.0,177.0,24220.0,,10.95,1934.8718390885267,235.79281705363246,1.64,106.49
02664,02,53.0,122.0,26980.0,,10.95,1934.8718390885267,235.79281705363246,1.64,106.49
02665,02,117.0,296.0,23820.0,,10.95,1934.8718390885267,235.79281705363246,1.64,106.49
02666,02,400.0,854.0,18140.0,,10.95,1934.8718390885267,235.79281705363246,1.64,106.49
02667,02,90.0,227.0,26620.0,,10.95,1934.8718390885267,235.79281705363246,1.64,106.49
02668,02,425.0,958.0,19290.0,,10.95,1934.8718390885267,235.79281705363246,1.64,106.49
02670,02,64.0,146.0,21560.0,,10.95,1934.8718390885267,235.79281705363246,1.64,106.49
02671,02,115.0,269.0,20880.0,,10.95,1934.8718390885267,235.79281705363246,1.64,106.49
02672,02,100.0,243.0,24700.0,,10.95,1934.8718390885267,235.79281705363246,1.64,106.49
02673,02,167.0,439.0,22750.0,,10.95,1934.8718390885267,235.79281705363246,1.64,106.49
02675,02,51.0,120.0,21830.0,,10.95,1934.8718390885267,235.79281705363246,1.64,106.49
02676,02,700.0,1667.0,21480.0,,10.95,1934.8718390885267,235.79281705363246,1.64,106.49
02677,02,103.0,225.0,20130.0,,10.95,1934.8718390885267,235.79281705363246,1.64,106.49
02679,02,55.0,156.0,22540.0,,10.95,1934.8718390885267,235.79281705363246,1.64,106.49
02680,02,903.0,1977.0,21840.0,,10.95,1934.8718390885267,235.79281705363246,1.64,106.49
02681,02,117.0,272.0,20880.0,,10.95,1934.8718390885267,235.79281705363246,1.64,106.49
02682,02,47.0,105.0,18840.0,,10.95,1934.8718390885267,235.79281705363246,1.64,106.49
02683,02,45.0,104.0,19530.0,,10.95,1934.8718390885267,235.79281705363246,1.64,106.49
02684,02,1358.0,2979.0,18600.0,23.0,10.95,1934.8718390885267,235.79281705363246,1.64,106.49
02685,02,43.0,105.0,21950.0,,10.95,1934.8718390885267,235.79281705363246,1.64,106.49
02686,02,168.0,379.0,23140.0,,10.95,1934.8718390885267,235.79281705363246,1.64,106.49
02687,02,133.0,347.0,25610.0,,10.95,1934.8718390885267,235.79281705363246,1.64,106.49
02691,02,24352.0,49850.0,18400.0,29.0,10.95,1934.8718390885267,235.79281705363246,1.64,106.49
02693,02,91.0,226.0,21490.0,,10.95,1934.8718390885267,235.79281705363246,1.64,106.49
02694,02,241.0,609.0,21730.0,,10.95,1934.8718390885267,235.79281705363246,1.64,106.49
02697,02,158.0,382.0,24390.0,,10.95,1934.8718390885267,235.79281705363246,1.64,106.49
02698,02,40.0,100.0,21530.0,,10.95,1934.8718390885267,235.79281705363246,1.64,106.49
02699,02,111.0,271.0,21070.0,,10.95,1934.8718390885267,235.79281705363246,1.64,106.49
02701,02,279.0,685.0,23000.0,,10.95,1934.8718390885267,235.79281705363246,1.64,106.49
02702,02,266.0,638.0,24690.0,,10.95,1934.8718390885267,235.79281705363246,1.64,106.49
02703,02,398.0,965.0,21160.0,,10.95,1934.8718390885267,235.79281705363246,1.64,106.49
02704,02,100.0,215.0,20090.0,,10.95,1934.8718390885267,235.79281705363246,1.64,106.49
02705,02,90.0,203.0,20440.0,,10.95,1934.8718390885267,235.79281705363246,1.64,106.49
02706,02,228.0,566.0,24140.0,,10.95,1934.8718390885267,235.79281705363246,1.64,106.49
02707,02,76.0,159.0,23120.0,,10.95,1934.8718390885267,235.79281705363246,1.64,106.49
02708,02,97.0,236.0,24670.0,,10.95,1934.8718390885267,235.79281705363246,1.64,106.49
02709,02,168.0,376.0,20470.0,,10.95,1934.8718390885267,235.79281705363246,1.64,106.49
02710,02,288.0,718.0,21470.0,,10.95,1934.8718390885267,235.79281705363246,1.64,106.49
02711,02,116.0,283.0,23460.0,,10.95,1934.8718390885267,235.79281705363246,1.64,106.49
02712,02,63.0,137.0,26680.0,,10.95,1934.8718390885267,235.79281705363246,1.64,106.49
02713,02,108.0,283.0,22340.0,,10.95,1934.8718390885267,235.79281705363246,1.64,106.49
02714,02,140.0,334.0,21140.0,,10.95,1934.8718390885267,235.79281705363246,1.64,106.49
02716,02,125.0,296.0,26400.0,,10.95,1934.8718390885267,235.79281705363246,1.64,106.49
02717,02,243.0,593.0,22560.0,,10.95,1934.8718390885267,235.79281705363246,1.64,106.49
02718,02,61.0,120.0,23670.0,,10.95,1934.8718390885267,235.79281705363246,1.64,106.49
02719,02,889.0,2043.0,21890.0,12.0,10.95,1934.8718390885267,235.79281705363246,1.64,106.49
02720,02,783.0,1788.0,19110.0,,10.95,1934.8718390885267,235.79281705363246,1.64,106.49
02721,02,213.0,527.0,24730.0,,10.95,1934.8718390885267,235.79281705363246,1.64,106.49
02722,02,12797.0,26322.0,18280.0,30.0,10.95,1934.8718390885267,235.79281705363246,1.64,106.49
02723,02,39.0,101.0,22090.0,,10.95,1934.8718390885267,235.79281705363246,1.64,106.49
02725,02,53.0,135.0,18210.0,,10.95,1934.8718390885267,235.79281705363246,1.64,106.49
02726,02,69.0,184.0,21820.0,,10.95,1934.8718390885267,235.79281705363246,1.64,106.49
02727,02,99.0,209.0,19400.0,,10.95,1934.8718390885267,235.79281705363246,1.64,106.49
02728,02,115.0,256.0,22130.0,,10.95,1934.8718390885267,235.79281705363246,1.64,106.49
02730,02,116.0,280.0,19870.0,,10.95,1934.8718390885267,235.79281705363246,1.64,106.49
02731,02,65.0,156.0,21020.0,,10.95,1934.8718390885267,235.79281705363246,1.64,106.49
02734,02,118.0,258.0,24440.0,,10.95,1934.8718390885267,235.79281705363246,1.64,106.49
02736,02,65.0,164.0,21700.0,,10.95,1934.8718390885267,235.79281705363246,1.64,106.49
02737,02,235.0,539.0,19910.0,,10.95,1934.8718390885267,235.79281705363246,1.64,106.49
02738,02,5933.0,12925.0,18550.0,26.0,10.95,1934.8718390885267,235.79281705363246,1.64,106.49
02739,02,118.0,320.0,24660.0,,10.95,1934.8718390885267,235.79281705363246,1.64,106.49
02740,02,102.0,223.0,21290.0,,10.95,1934.8718390885267,235.79281705363246,1.64,106.49
02741,02,232.0,527.0,18780.0,,10.95,1934.8718390885267,235.79281705363246,1.64,106.49
02743,02,61.0,155.0,21170.0,,10.95,1934.8718390885267,235.79281705363246,1.64,106.49
02745,02,47.0,107.0,21350.0,,10.95,1934.8718390885267,235.79281705363246,1.64,106.49
02746,02,280.0,672.0,22310.0,,10.95,1934.8718390885267,235.79281705363246,1.64,106.49
02748,02,411.0,935.0,22890.0,,10.95,1934.8718390885267,235.79281705363246,1.64,106.49
02749,02,85.0,217.0,23190.0,,10.95,1934.8718390885267,235.79281705363246,1.64,106.49
02750,02,241.0,565.0,20460.0,,10.95,1934.8718390885267,235.79281705363246,1.64,106.49
02751,02,62.0,141.0,24180.0,,10.95,1934.8718390885267,235.79281705363246,1.64,106.49
02752,02,111.0,280.0,21340.0,,10.95,1934.8718390885267,235.79281705363246,1.64,106.49
02753,02,146.0,327.0,18950.0,,10.95,1934.8718390885267,235.79281705363246,1.64,106.49
02754,02,82.0,188.0,23990.0,,10.95,1934.8718390885267,235.79281705363246,1.64,106.49
02755,02,219.0,506.0,22030.0,,10.95,1934.8718390885267,235.79281705363246,1.64,106.49
02756,02,274.0,684.0,25260.0,,10.95,1934.8718390885267,235.79281705363246,1.64,106.49
02757,02,227.0,509.0,18780.0,,10.95,1934.8718390885267,235.79281705363246,1.64,106.49
02758,02,973.0,2043.0,20750.0,15.0,10.95,1934.8718390885267,235.79281705363246,1.64,106.49
02759,02,110.0,295.0,18530.0,,10.95,1934.8718390885267,235.79281705363246,1.64,106.49
02760,02,62.0,150.0,18650.0,,10.95,1934.8718390885267,235.79281705363246,1.64,106.49
02761,02,78.0,217.0,26000.0,,10.95,1934.8718390885267,235.79281705363246,1.64,106.49
02762,02,61.0,167.0,21590.0,,10.95,1934.8718390885267,235.79281705363246,1.64,106.49
02763,02,79.0,199.0,22990.0,,10.95,1934.8718390885267,235.79281705363246,1.64,106.49
02765,02,101.0,238.0,26040.0,,10.95,1934.8718390885267,235.79281705363246,1.64,106.49
02766,02,95.0,238.0,20460.0,,10.95,1934.8718390885267,235.79281705363246,1.64,106.49
02767,02,137.0,330.0,25570.0,,10.95,1934.8718390885267,235.79281705363246,1.64,106.49
02768,02,192.0,499.0,22250.0,,10.95,1934.8718390885267,235.79281705363246,1.64,106.49
02769,02,332.0,827.0,19540.0,,10.95,1934.8718390885267,235.79281705363246,1.64,106.49
02770,02,347.0,793.0,24970.0,,10.95,1934.8718390885267,235.79281705363246,1.64,106.49
02772,02,52.0,146.0,23880.0,,10.95,1934.8718390885267,235.79281705363246,1.64,106.49
02774,02,52.0,125.0,24120.0,,10.95,1934.8718390885267,235.79281705363246,1.64,106.49
02775,02,390.0,918.0,23570.0,,10.95,1934.8718390885267,235.79281705363246,1.64,106.49
02776,02,223.0,590.0,19340.0,,10.95,1934.8718390885267,235.79281705363246,1.64,106.49
02777,02,68.0,151.0,23730.0,,10.95,1934.8718390885267,235.79281705363246,1.64,106.49
02779,02,91.0,239.0,18840.0,,10.95,1934.8718390885267,235.79281705363246,1.64,106.49
02780,02,559.0,1310.0,20970.0,,10.95,1934.8718390885267,235.79281705363246,1.64,106.49
02781,02,179.0,448.0,24060.0,,10.95,1934.8718390885267,235.79281705363246,1.64,106.49
02782,02,88.0,200.0,21230.0,,10.95,1934.8718390885267,235.79281705363246,1.64,106.49
02783,02,49.0,113.0,19860.0,,10.95,1934.8718390885267,235.79281705363246,1.64,106.49
02784,02,71.0,161.0,22480.0,,10.95,1934.8718390885267,235.79281705363246,1.64,106.49
02785,02,452.0,1085.0,22790.0,,10.95,1934.8718390885267,235.79281705363246,1.64,106.49
02786,02,57.0,130.0,22440.0,,10.95,1934.8718390885267,235.79281705363246,1.64,106.49
