code_commune,nb_menages,nb_personnes,revenu_median,code_dept,annee
14747,267.0,709.0,26300.0,14,2021
14751,111.0,254.0,22930.0,14,2021
14752,1427.0,2926.0,21880.0,14,2021
14753,275.0,725.0,23020.0,14,2021
14754,1672.0,2744.0,23210.0,14,2021
14755,297.0,565.0,25140.0,14,2021
14756,90.0,222.0,21360.0,14,2021
14758,312.0,875.0,32390.0,14,2021
14759,110.0,277.0,25400.0,14,2021
14760,300.0,746.0,23830.0,14,2021
14761,299.0,800.0,22700.0,14,2021
14762,8129.0,16575.0,21350.0,14,2021
14764,457.0,963.0,20360.0,14,2021
15001,365.0,672.0,20200.0,15,2021
15002,89.0,222.0,20190.0,15,2021
15003,277.0,536.0,20980.0,15,2021
15004,180.0,460.0,22320.0,15,2021
15005,157.0,418.0,22610.0,15,2021
15006,327.0,684.0,18700.0,15,2021
15007,53.0,129.0,17620.0,15,2021
15008,137.0,283.0,20790.0,15,2021
15009,98.0,182.0,18940.0,15,2021
15010,83.0,174.0,20900.0,15,2021
15011,82.0,150.0,20320.0,15,2021
15012,2981.0,6422.0,23500.0,15,2021
15013,81.0,152.0,17360.0,15,2021
15014,13420.0,23586.0,21860.0,15,2021
15015,75.0,145.0,19960.0,15,2021
15016,250.0,617.0,21360.0,15,2021
15017,59.0,129.0,20810.0,15,2021
15018,53.0,106.0,18390.0,15,2021
15019,99.0,206.0,19220.0,15,2021
15021,298.0,623.0,19620.0,15,2021
15022,78.0,157.0,20530.0,15,2021
15025,122.0,254.0,22180.0,15,2021
15026,79.0,154.0,19200.0,15,2021
15027,334.0,675.0,20520.0,15,2021
15028,173.0,397.0,21380.0,15,2021
15029,218.0,436.0,19330.0,15,2021
15030,129.0,289.0,21690.0,15,2021
15033,102.0,225.0,20650.0,15,2021
15034,68.0,141.0,18090.0,15,2021
15036,199.0,427.0,21960.0,15,2021
15037,489.0,980.0,19890.0,15,2021
15038,464.0,888.0,20070.0,15,2021
15041,111.0,257.0,22580.0,15,2021
15042,121.0,233.0,20420.0,15,2021
15045,363.0,723.0,20860.0,15,2021
15046,110.0,214.0,18040.0,15,2021
15049,124.0,236.0,17200.0,15,2021
15050,89.0,163.0,18930.0,15,2021
15051,97.0,184.0,18490.0,15,2021
15052,75.0,153.0,22690.0,15,2021
15053,178.0,440.0,21320.0,15,2021
15054,391.0,750.0,20110.0,15,2021
15055,200.0,462.0,22120.0,15,2021
15056,339.0,878.0,24060.0,15,2021
15057,96.0,186.0,18250.0,15,2021
15058,68.0,143.0,19760.0,15,2021
15059,61.0,122.0,19630.0,15,2021
15061,110.0,231.0,19320.0,15,2021
15063,157.0,334.0,20190.0,15,2021
15066,63.0,107.0,20010.0,15,2021
15069,118.0,222.0,18650.0,15,2021
15070,104.0,192.0,20810.0,15,2021
15072,98.0,205.0,20860.0,15,2021
15074,316.0,775.0,26210.0,15,2021
15076,99.0,171.0,19600.0,15,2021
15078,66.0,138.0,20630.0,15,2021
15079,163.0,354.0,21170.0,15,2021
15080,71.0,160.0,18900.0,15,2021
15081,59.0,103.0,20000.0,15,2021
15082,114.0,242.0,17200.0,15,2021
15083,922.0,2041.0,22770.0,15,2021
15084,119.0,284.0,20690.0,15,2021
15085,217.0,506.0,21760.0,15,2021
15087,141.0,360.0,21760.0,15,2021
15088,247.0,520.0,23450.0,15,2021
15089,187.0,418.0,19530.0,15,2021
15090,263.0,569.0,21800.0,15,2021
15092,688.0,1369.0,22960.0,15,2021
15094,373.0,686.0,21640.0,15,2021
15095,164.0,345.0,21570.0,15,2021
15096,126.0,270.0,21420.0,15,2021
15097,48.0,105.0,17500.0,15,2021
15100,62.0,121.0,21210.0,15,2021
15101,250.0,527.0,22710.0,15,2021
15103,114.0,239.0,20560.0,15,2021
15104,156.0,319.0,18520.0,15,2021
15106,77.0,155.0,17400.0,15,2021
15107,80.0,163.0,18110.0,15,2021
15108,481.0,1002.0,19760.0,15,2021
15110,62.0,127.0,23620.0,15,2021
15111,99.0,197.0,20930.0,15,2021
15112,51.0,97.0,15070.0,15,2021
15113,96.0,170.0,19940.0,15,2021
15114,230.0,421.0,20560.0,15,2021
15116,63.0,130.0,21890.0,15,2021
15117,275.0,575.0,20290.0,15,2021
15118,317.0,681.0,22530.0,15,2021
15119,883.0,1737.0,21420.0,15,2021
15120,1705.0,3198.0,21240.0,15,2021
15122,1003.0,1853.0,20720.0,15,2021
15123,87.0,165.0,22140.0,15,2021
15124,236.0,487.0,21050.0,15,2021
15125,48.0,118.0,20130.0,15,2021
15127,146.0,286.0,18940.0,15,2021
15128,56.0,106.0,20730.0,15,2021
15129,83.0,164.0,19220.0,15,2021
15130,60.0,123.0,18350.0,15,2021
15131,123.0,247.0,19630.0,15,2021
15133,63.0,129.0,18280.0,15,2021
15134,374.0,736.0,21330.0,15,2021
15135,57.0,109.0,18560.0,15,2021
15137,127.0,249.0,20360.0,15,2021
15138,897.0,1670.0,21670.0,15,2021
15140,960.0,2185.0,24230.0,15,2021
15141,826.0,1626.0,21650.0,15,2021
15142,799.0,1705.0,21360.0,15,2021
15143,51.0,112.0,22160.0,15,2021
15144,133.0,321.0,20400.0,15,2021
15146,61.0,131.0,24060.0,15,2021
15147,168.0,365.0,20970.0,15,2021
15148,184.0,425.0,20160.0,15,2021
15149,74.0,160.0,22530.0,15,2021
15151,72.0,138.0,17240.0,15,2021
15152,369.0,717.0,21840.0,15,2021
15153,754.0,1400.0,19980.0,15,2021
15154,560.0,1215.0,21900.0,15,2021
15156,268.0,688.0,22610.0,15,2021
15157,136.0,311.0,20390.0,15,2021
15159,118.0,232.0,20380.0,15,2021
15160,426.0,1022.0,23880.0,15,2021
15161,44.0,106.0,18160.0,15,2021
15162,1221.0,2240.0,21350.0,15,2021
15163,440.0,1105.0,23780.0,15,2021
15164,257.0,587.0,22830.0,15,2021
15165,91.0,171.0,18890.0,15,2021
15166,120.0,303.0,21940.0,15,2021
15167,53.0,110.0,18820.0,15,2021
15168,324.0,731.0,22300.0,15,2021
15169,416.0,756.0,21330.0,15,2021
15170,113.0,224.0,19060.0,15,2021
15174,122.0,256.0,18640.0,15,2021
15175,483.0,1010.0,21510.0,15,2021
15176,117.0,234.0,20170.0,15,2021
15178,65.0,128.0,15230.0,15,2021
15179,118.0,259.0,22680.0,15,2021
15181,267.0,558.0,21560.0,15,2021
15182,49.0,111.0,20720.0,15,2021
15183,48.0,122.0,20800.0,15,2021
15184,348.0,722.0,23130.0,15,2021
15185,120.0,231.0,20220.0,15,2021
15186,103.0,223.0,19990.0,15,2021
15187,3025.0,5673.0,21380.0,15,2021
15188,516.0,1202.0,23500.0,15,2021
15189,104.0,193.0,20980.0,15,2021
15190,47.0,104.0,19250.0,15,2021
15191,263.0,557.0,19410.0,15,2021
15192,137.0,291.0,20470.0,15,2021
15194,57.0,110.0,22370.0,15,2021
15196,662.0,1530.0,22440.0,15,2021
15198,52.0,98.0,18120.0,15,2021
15200,69.0,136.0,19420.0,15,2021
15201,96.0,190.0,19870.0,15,2021
15202,340.0,685.0,19980.0,15,2021
15203,84.0,178.0,22140.0,15,2021
15204,678.0,1583.0,23210.0,15,2021
15205,56.0,101.0,21510.0,15,2021
15206,65.0,135.0,18210.0,15,2021
15207,152.0,330.0,18110.0,15,2021
15208,68.0,131.0,21090.0,15,2021
15209,53.0,115.0,17230.0,15,2021
15211,135.0,279.0,18610.0,15,2021
15212,163.0,363.0,21950.0,15,2021
15213,96.0,174.0,16500.0,15,2021
15214,81.0,159.0,18090.0,15,2021
15215,518.0,1201.0,23860.0,15,2021
15216,171.0,333.0,22520.0,15,2021
15219,143.0,275.0,22750.0,15,2021
15220,78.0,154.0,23030.0,15,2021
15221,578.0,1399.0,23310.0,15,2021
15222,88.0,192.0,19840.0,15,2021
15223,95.0,208.0,21000.0,15,2021
15224,58.0,116.0,22240.0,15,2021
15225,102.0,196.0,20760.0,15,2021
15226,96.0,205.0,21760.0,15,2021
15228,224.0,454.0,21570.0,15,2021
15230,93.0,213.0,20910.0,15,2021
15231,271.0,598.0,20650.0,15,2021
15232,96.0,219.0,21880.0,15,2021
15233,119.0,312.0,24090.0,15,2021
15234,144.0,338.0,22690.0,15,2021
15235,250.0,581.0,21030.0,15,2021
15236,290.0,576.0,21670.0,15,2021
15237,70.0,168.0,21830.0,15,2021
15238,64.0,111.0,21330.0,15,2021
15240,85.0,153.0,17330.0,15,2021
15243,234.0,443.0,18400.0,15,2021
15244,198.0,458.0,22850.0,15,2021
15245,110.0,252.0,23290.0,15,2021
15246,106.0,221.0,20240.0,15,2021
15248,270.0,597.0,21930.0,15,2021
15250,225.0,498.0,20160.0,15,2021
15251,65.0,125.0,18310.0,15,2021
15252,178.0,399.0,22560.0,15,2021
15254,52.0,114.0,19760.0,15,2021
15255,560.0,1340.0,23020.0,15,2021
15257,64.0,131.0,19660.0,15,2021
15258,883.0,1761.0,21750.0,15,2021
15259,116.0,288.0,20940.0,15,2021
15261,381.0,792.0,22290.0,15,2021
15262,225.0,541.0,23280.0,15,2021
15263,59.0,132.0,19670.0,15,2021
15264,129.0,262.0,21720.0,15,2021
15265,811.0,1556.0,20860.0,15,2021
15266,262.0,605.0,24180.0,15,2021
15267,1804.0,4334.0,24530.0,15,2021
15268,532.0,1072.0,21640.0,15,2021
15269,63.0,133.0,19860.0,15,2021
16001,205.0,418.0,18600.0,16,2021
16002,224.0,512.0,19090.0,16,2021
16003,382.0,848.0,20480.0,16,2021
16005,700.0,1383.0,20570.0,16,2021
16007,252.0,489.0,19470.0,16,2021
16008,153.0,329.0,21170.0,16,2021
16009,177.0,354.0,19600.0,16,2021
16011,258.0,612.0,23290.0,16,2021
16012,218.0,520.0,24490.0,16,2021
16013,143.0,301.0,23730.0,16,2021
16014,53.0,144.0,21960.0,16,2021
16015,20769.0,38689.0,19830.0,16,2021
16016,383.0,792.0,22080.0,16,2021
16018,306.0,691.0,25270.0,16,2021
16019,546.0,1274.0,23840.0,16,2021
16020,113.0,194.0,21300.0,16,2021
16023,284.0,597.0,20820.0,16,2021
16024,220.0,550.0,23070.0,16,2021
16025,575.0,1196.0,20980.0,16,2021
16026,589.0,1386.0,25860.0,16,2021
16027,61.0,118.0,24380.0,16,2021
16028,2255.0,4367.0,20230.0,16,2021
16029,107.0,207.0,19780.0,16,2021
16030,449.0,1034.0,23520.0,16,2021
16031,185.0,424.0,24590.0,16,2021
16032,215.0,478.0,23450.0,16,2021
16034,78.0,142.0,18760.0,16,2021
16035,113.0,209.0,19360.0,16,2021
16036,115.0,301.0,22560.0,16,2021
16037,68.0,143.0,20530.0,16,2021
16038,162.0,288.0,18820.0,16,2021
16039,211.0,475.0,22490.0,16,2021
16040,136.0,308.0,20430.0,16,2021
16041,60.0,107.0,19620.0,16,2021
16042,64.0,129.0,21280.0,16,2021
16044,103.0,219.0,20070.0,16,2021
16045,142.0,370.0,24890.0,16,2021
16046,470.0,971.0,20870.0,16,2021
16047,114.0,262.0,20000.0,16,2021
16048,57.0,118.0,19500.0,16,2021
16049,173.0,328.0,20420.0,16,2021
16050,113.0,232.0,23280.0,16,2021
16052,111.0,220.0,21820.0,16,2021
16053,49.0,103.0,21520.0,16,2021
16054,81.0,157.0,19130.0,16,2021
16055,389.0,907.0,22510.0,16,2021
16056,348.0,795.0,24690.0,16,2021
16057,126.0,292.0,23500.0,16,2021
16058,625.0,1443.0,25950.0,16,2021
16059,75.0,168.0,17300.0,16,2021
16060,197.0,450.0,22500.0,16,2021
16061,1606.0,3871.0,24020.0,16,2021
16062,51.0,116.0,22380.0,16,2021
16063,84.0,167.0,19860.0,16,2021
16064,480.0,1050.0,21870.0,16,2021
16065,256.0,524.0,17360.0,16,2021
16066,245.0,492.0,18660.0,16,2021
16067,189.0,428.0,22390.0,16,2021
16068,259.0,549.0,19390.0,16,2021
16069,193.0,401.0,21300.0,16,2021
16070,835.0,1591.0,20320.0,16,2021
16071,254.0,550.0,21360.0,16,2021
16072,205.0,467.0,22500.0,16,2021
16073,849.0,1576.0,18600.0,16,2021
16074,140.0,327.0,21420.0,16,2021
16075,86.0,213.0,23080.0,16,2021
16076,430.0,775.0,19940.0,16,2021
16077,212.0,513.0,25040.0,16,2021
16078,2328.0,5395.0,25410.0,16,2021
16079,156.0,335.0,21680.0,16,2021
16081,80.0,167.0,23220.0,16,2021
16082,280.0,656.0,21210.0,16,2021
16083,169.0,340.0,18780.0,16,2021
16084,152.0,319.0,21180.0,16,2021
16085,1487.0,3016.0,20070.0,16,2021
16086,411.0,864.0,20540.0,16,2021
16087,73.0,145.0,19500.0,16,2021
16088,500.0,1151.0,24230.0,16,2021
16089,1744.0,3604.0,23440.0,16,2021
16090,1586.0,3208.0,21520.0,16,2021
16091,80.0,148.0,20820.0,16,2021
16093,684.0,1567.0,22270.0,16,2021
16095,69.0,134.0,24340.0,16,2021
16096,185.0,369.0,20720.0,16,2021
16097,1052.0,2301.0,24280.0,16,2021
16098,63.0,140.0,24290.0,16,2021
16099,97.0,203.0,21610.0,16,2021
16100,346.0,760.0,22250.0,16,2021
16101,438.0,1084.0,24760.0,16,2021
16102,9320.0,17190.0,21980.0,16,2021
16103,61.0,115.0,19710.0,16,2021
16104,219.0,453.0,22090.0,16,2021
16105,257.0,602.0,20470.0,16,2021
16106,1218.0,2272.0,21030.0,16,2021
16107,221.0,528.0,21770.0,16,2021
16108,54.0,117.0,20890.0,16,2021
16109,282.0,693.0,22070.0,16,2021
16110,354.0,764.0,20030.0,16,2021
16111,67.0,141.0,20550.0,16,2021
16113,3486.0,7062.0,21210.0,16,2021
16114,73.0,144.0,20110.0,16,2021
16116,176.0,393.0,21500.0,16,2021
16117,53.0,111.0,19770.0,16,2021
16118,70.0,142.0,17010.0,16,2021
16119,599.0,1339.0,22020.0,16,2021
16120,617.0,1474.0,24710.0,16,2021
16121,195.0,431.0,23410.0,16,2021
16122,70.0,142.0,17100.0,16,2021
16123,213.0,491.0,23530.0,16,2021
16124,300.0,560.0,18790.0,16,2021
16125,136.0,275.0,20390.0,16,2021
16127,49.0,106.0,22460.0,16,2021
16128,85.0,172.0,18900.0,16,2021
16130,82.0,163.0,21620.0,16,2021
16131,242.0,489.0,20610.0,16,2021
16132,419.0,864.0,21150.0,16,2021
16133,85.0,203.0,23520.0,16,2021
16134,455.0,956.0,21200.0,16,2021
16135,143.0,289.0,21390.0,16,2021
16136,277.0,588.0,22020.0,16,2021
16137,128.0,257.0,19960.0,16,2021
16138,1698.0,3814.0,23980.0,16,2021
16139,80.0,182.0,23590.0,16,2021
16140,182.0,440.0,21510.0,16,2021
16141,158.0,359.0,22140.0,16,2021
16142,106.0,213.0,20920.0,16,2021
16143,307.0,723.0,21700.0,16,2021
16144,198.0,424.0,21220.0,16,2021
16145,280.0,626.0,25230.0,16,2021
16146,881.0,2119.0,25570.0,16,2021
16147,112.0,267.0,21660.0,16,2021
16148,427.0,949.0,22400.0,16,2021
16150,743.0,1701.0,24820.0,16,2021
16151,402.0,964.0,24240.0,16,2021
16152,314.0,727.0,25940.0,16,2021
16153,502.0,1152.0,24050.0,16,2021
16154,2833.0,5661.0,21880.0,16,2021
16155,46.0,105.0,22880.0,16,2021
16157,81.0,160.0,19320.0,16,2021
16158,145.0,298.0,21580.0,16,2021
16160,206.0,472.0,23480.0,16,2021
16161,63.0,140.0,18470.0,16,2021
16162,82.0,160.0,23900.0,16,2021
16163,508.0,1083.0,22570.0,16,2021
16164,121.0,216.0,17560.0,16,2021
16165,158.0,367.0,21930.0,16,2021
16166,2515.0,5301.0,22380.0,16,2021
16167,2207.0,4139.0,22340.0,16,2021
16168,352.0,818.0,22960.0,16,2021
16169,276.0,562.0,24430.0,16,2021
16170,158.0,318.0,18700.0,16,2021
16171,277.0,607.0,24080.0,16,2021
16173,84.0,169.0,21500.0,16,2021
16174,215.0,530.0,24500.0,16,2021
16175,542.0,1233.0,21690.0,16,2021
16176,136.0,300.0,21440.0,16,2021
16177,50.0,114.0,25690.0,16,2021
16178,79.0,193.0,23090.0,16,2021
16180,104.0,208.0,19800.0,16,2021
16181,242.0,511.0,20260.0,16,2021
16182,193.0,401.0,17210.0,16,2021
16183,91.0,193.0,18680.0,16,2021
16185,76.0,149.0,20410.0,16,2021
16186,335.0,674.0,23200.0,16,2021
16187,981.0,2118.0,23800.0,16,2021
16188,158.0,334.0,19730.0,16,2021
16189,96.0,217.0,19240.0,16,2021
16190,93.0,200.0,19760.0,16,2021
16191,73.0,163.0,21610.0,16,2021
16192,1828.0,3646.0,19720.0,16,2021
16193,409.0,931.0,23980.0,16,2021
16194,52.0,96.0,21010.0,16,2021
16195,110.0,261.0,19540.0,16,2021
16196,351.0,695.0,19950.0,16,2021
16197,55.0,115.0,21450.0,16,2021
16198,198.0,472.0,21160.0,16,2021
16199,1487.0,3234.0,24270.0,16,2021
16200,198.0,473.0,21890.0,16,2021
16203,62.0,114.0,21030.0,16,2021
16204,553.0,1236.0,23370.0,16,2021
16205,247.0,491.0,18650.0,16,2021
16206,775.0,1538.0,19620.0,16,2021
16207,235.0,459.0,21140.0,16,2021
16208,172.0,393.0,23870.0,16,2021
16209,344.0,834.0,22800.0,16,2021
16210,337.0,738.0,23730.0,16,2021
16211,260.0,509.0,20730.0,16,2021
16212,171.0,314.0,19590.0,16,2021
16213,149.0,307.0,20520.0,16,2021
16215,76.0,146.0,19670.0,16,2021
16216,313.0,719.0,24040.0,16,2021
16217,503.0,1080.0,25300.0,16,2021
16218,163.0,413.0,22900.0,16,2021
16220,296.0,717.0,24550.0,16,2021
16221,108.0,238.0,20720.0,16,2021
16222,177.0,351.0,20590.0,16,2021
16223,993.0,1888.0,20220.0,16,2021
16224,323.0,703.0,23270.0,16,2021
16225,317.0,624.0,19520.0,16,2021
16226,342.0,727.0,22220.0,16,2021
16227,73.0,135.0,19360.0,16,2021
16229,108.0,210.0,17060.0,16,2021
16230,1157.0,2328.0,20550.0,16,2021
16231,146.0,310.0,19340.0,16,2021
16232,923.0,2133.0,24990.0,16,2021
16233,431.0,987.0,23800.0,16,2021
16234,291.0,695.0,24630.0,16,2021
16236,1047.0,2406.0,23990.0,16,2021
16237,100.0,214.0,21750.0,16,2021
16239,60.0,114.0,20510.0,16,2021
16241,103.0,216.0,23100.0,16,2021
16242,643.0,1317.0,20430.0,16,2021
16243,471.0,1090.0,23900.0,16,2021
16244,1131.0,2394.0,21610.0,16,2021
16245,400.0,859.0,20550.0,16,2021
16246,124.0,269.0,21810.0,16,2021
16248,90.0,172.0,21280.0,16,2021
16249,134.0,286.0,16550.0,16,2021
16250,104.0,217.0,20490.0,16,2021
16251,103.0,233.0,18840.0,16,2021
16252,72.0,148.0,22760.0,16,2021
16253,158.0,307.0,22050.0,16,2021
16254,117.0,228.0,18930.0,16,2021
16255,71.0,126.0,19790.0,16,2021
16256,116.0,254.0,18920.0,16,2021
16258,221.0,488.0,21800.0,16,2021
16260,121.0,246.0,19990.0,16,2021
16261,213.0,478.0,22170.0,16,2021
16263,161.0,395.0,23170.0,16,2021
16264,150.0,310.0,18910.0,16,2021
16268,102.0,210.0,21410.0,16,2021
16269,397.0,879.0,23360.0,16,2021
16270,190.0,343.0,18000.0,16,2021
16271,1107.0,2519.0,27640.0,16,2021
16272,250.0,561.0,22950.0,16,2021
16273,69.0,158.0,18330.0,16,2021
16275,77.0,167.0,20130.0,16,2021
16276,303.0,692.0,22920.0,16,2021
16277,254.0,624.0,24360.0,16,2021
16279,116.0,229.0,21430.0,16,2021
16280,779.0,1755.0,22600.0,16,2021
16281,2024.0,3817.0,21020.0,16,2021
16282,237.0,510.0,22020.0,16,2021
16283,257.0,586.0,21630.0,16,2021
16284,55.0,115.0,20810.0,16,2021
16285,193.0,386.0,21410.0,16,2021
16286,1282.0,2707.0,21520.0,16,2021
16287,1924.0,4564.0,23620.0,16,2021
16289,151.0,273.0,17560.0,16,2021
16290,117.0,224.0,21040.0,16,2021
16291,3594.0,7337.0,22460.0,16,2021
16292,1711.0,3101.0,19460.0,16,2021
16293,203.0,439.0,21580.0,16,2021
16295,568.0,1271.0,21730.0,16,2021
16297,159.0,326.0,25160.0,16,2021
16298,170.0,364.0,23640.0,16,2021
16300,566.0,1241.0,22100.0,16,2021
16301,102.0,228.0,21510.0,16,2021
16302,94.0,211.0,22350.0,16,2021
16303,166.0,417.0,22860.0,16,2021
16304,496.0,1097.0,28910.0,16,2021
16306,155.0,321.0,20540.0,16,2021
16307,136.0,316.0,21580.0,16,2021
16308,472.0,971.0,20000.0,16,2021
16310,95.0,206.0,20060.0,16,2021
16312,343.0,764.0,22700.0,16,2021
16315,53.0,94.0,22110.0,16,2021
16316,172.0,392.0,24630.0,16,2021
16317,201.0,387.0,20200.0,16,2021
16318,135.0,308.0,20080.0,16,2021
16320,409.0,924.0,23130.0,16,2021
16323,217.0,426.0,19950.0,16,2021
16325,77.0,159.0,18190.0,16,2021
16326,68.0,141.0,20380.0,16,2021
16329,350.0,704.0,19520.0,16,2021
16330,375.0,846.0,25070.0,16,2021
16334,67.0,130.0,18950.0,16,2021
16335,68.0,129.0,21240.0,16,2021
16336,155.0,343.0,21200.0,16,2021
16337,410.0,882.0,19650.0,16,2021
16338,126.0,304.0,21800.0,16,2021
16339,350.0,788.0,22200.0,16,2021
16340,462.0,1051.0,22840.0,16,2021
16341,1482.0,2776.0,21170.0,16,2021
16342,117.0,290.0,23140.0,16,2021
16343,131.0,294.0,25400.0,16,2021
16345,92.0,204.0,19160.0,16,2021
16346,108.0,240.0,20960.0,16,2021
16347,236.0,483.0,18740.0,16,2021
16348,558.0,1338.0,25460.0,16,2021
16349,217.0,495.0,23700.0,16,2021
16350,365.0,702.0,20550.0,16,2021
16352,113.0,245.0,22800.0,16,2021
16353,356.0,783.0,21660.0,16,2021
16354,55.0,115.0,19020.0,16,2021
16355,513.0,1171.0,22550.0,16,2021
16357,61.0,128.0,18610.0,16,2021
16358,3385.0,7598.0,24140.0,16,2021
16359,434.0,1010.0,23560.0,16,2021
16360,177.0,393.0,22720.0,16,2021
16361,145.0,315.0,21650.0,16,2021
16362,150.0,337.0,21620.0,16,2021
16363,227.0,473.0,19590.0,16,2021
16366,908.0,1928.0,23030.0,16,2021
16368,385.0,908.0,23570.0,16,2021
16369,440.0,962.0,24500.0,16,2021
16370,507.0,1199.0,23920.0,16,2021
16372,70.0,135.0,20110.0,16,2021
16373,90.0,175.0,21040.0,16,2021
16374,4433.0,9625.0,18730.0,16,2021
16375,164.0,356.0,20850.0,16,2021
16377,49.0,113.0,19200.0,16,2021
16378,265.0,601.0,22070.0,16,2021
16379,668.0,1476.0,21490.0,16,2021
16380,170.0,398.0,20040.0,16,2021
16381,76.0,158.0,20520.0,16,2021
16382,324.0,742.0,24750.0,16,2021
16383,326.0,789.0,23360.0,16,2021
16384,254.0,535.0,21130.0,16,2021
16385,515.0,1209.0,24930.0,16,2021
16387,193.0,438.0,23870.0,16,2021
16388,363.0,925.0,25290.0,16,2021
16390,120.0,211.0,20590.0,16,2021
16392,106.0,213.0,20120.0,16,2021
16393,953.0,2232.0,23400.0,16,2021
16395,134.0,291.0,25910.0,16,2021
16396,56.0,124.0,18370.0,16,2021
16397,177.0,367.0,21840.0,16,2021
16399,146.0,321.0,26930.0,16,2021
16400,326.0,617.0,20600.0,16,2021
16401,68.0,150.0,20810.0,16,2021
16402,147.0,308.0,22460.0,16,2021
16403,69.0,122.0,19060.0,16,2021
16404,52.0,97.0,20480.0,16,2021
16405,65.0,152.0,24000.0,16,2021
16406,345.0,769.0,21740.0,16,2021
16408,303.0,638.0,21760.0,16,2021
16409,427.0,851.0,18980.0,16,2021
16412,154.0,366.0,23100.0,16,2021
16413,66.0,141.0,18910.0,16,2021
16414,166.0,353.0,20460.0,16,2021
16415,446.0,1046.0,24140.0,16,2021
16416,237.0,497.0,21650.0,16,2021
16418,715.0,1674.0,26510.0,16,2021
16419,158.0,310.0,22690.0,16,2021
16420,111.0,248.0,24450.0,16,2021
16421,182.0,384.0,20930.0,16,2021
16422,325.0,794.0,22490.0,16,2021
16423,125.0,263.0,19350.0,16,2021
16424,204.0,434.0,19720.0,16,2021
16425,248.0,548.0,20490.0,16,2021
17002,55.0,110.0,20930.0,17,2021
17003,2008.0,4686.0,23520.0,17,2021
17004,98.0,164.0,22100.0,17,2021
17005,92.0,197.0,19750.0,17,2021
17006,108.0,267.0,24310.0,17,2021
17007,130.0,317.0,23820.0,17,2021
17008,948.0,2352.0,24260.0,17,2021
17009,508.0,1371.0,24040.0,17,2021
17010,1887.0,4014.0,26700.0,17,2021
17011,153.0,373.0,21120.0,17,2021
17012,73.0,160.0,21700.0,17,2021
17013,164.0,352.0,22870.0,17,2021
17015,334.0,722.0,21610.0,17,2021
17016,343.0,672.0,21340.0,17,2021
17017,311.0,743.0,20480.0,17,2021
17018,331.0,871.0,22010.0,17,2021
17019,700.0,1353.0,25650.0,17,2021
17020,137.0,321.0,24470.0,17,2021
17021,1950.0,4072.0,22200.0,17,2021
17022,446.0,978.0,21880.0,17,2021
17023,157.0,352.0,21330.0,17,2021
17024,693.0,1384.0,19840.0,17,2021
17025,306.0,684.0,21300.0,17,2021
17026,188.0,406.0,20020.0,17,2021
17027,230.0,497.0,22170.0,17,2021
17028,4872.0,9331.0,22830.0,17,2021
17029,82.0,185.0,22050.0,17,2021
17030,264.0,638.0,21630.0,17,2021
17031,97.0,207.0,22000.0,17,2021
17032,338.0,807.0,22990.0,17,2021
17033,206.0,449.0,20490.0,17,2021
17034,209.0,410.0,21790.0,17,2021
17035,60.0,111.0,21580.0,17,2021
17036,296.0,778.0,23560.0,17,2021
17037,297.0,608.0,19420.0,17,2021
17038,214.0,509.0,20610.0,17,2021
17039,85.0,203.0,21910.0,17,2021
17041,658.0,1765.0,22510.0,17,2021
17042,192.0,445.0,21760.0,17,2021
17043,314.0,676.0,21340.0,17,2021
17044,512.0,1163.0,22090.0,17,2021
17045,424.0,991.0,21420.0,17,2021
17046,171.0,391.0,22260.0,17,2021
17047,103.0,234.0,22380.0,17,2021
17048,149.0,330.0,20770.0,17,2021
17050,213.0,489.0,21770.0,17,2021
17051,1274.0,2651.0,27480.0,17,2021
17052,325.0,693.0,22100.0,17,2021
17053,600.0,1398.0,20890.0,17,2021
17054,95.0,197.0,19930.0,17,2021
17055,96.0,201.0,22710.0,17,2021
17056,267.0,665.0,21830.0,17,2021
17057,334.0,868.0,22390.0,17,2021
17058,1708.0,3431.0,21550.0,17,2021
17059,589.0,1518.0,26290.0,17,2021
17060,105.0,222.0,19780.0,17,2021
17061,51.0,112.0,18950.0,17,2021
17062,106.0,219.0,21590.0,17,2021
17063,183.0,440.0,21360.0,17,2021
17064,1474.0,3183.0,25520.0,17,2021
17065,789.0,2018.0,25710.0,17,2021
17066,106.0,235.0,23690.0,17,2021
17067,73.0,159.0,22540.0,17,2021
17068,112.0,233.0,20680.0,17,2021
17069,97.0,225.0,22700.0,17,2021
17070,414.0,961.0,21360.0,17,2021
17071,224.0,478.0,21740.0,17,2021
17072,562.0,1197.0,21120.0,17,2021
17073,589.0,1346.0,23680.0,17,2021
17074,444.0,1058.0,21230.0,17,2021
17075,597.0,1429.0,22500.0,17,2021
17076,136.0,333.0,22330.0,17,2021
17077,539.0,1244.0,20070.0,17,2021
17078,197.0,458.0,21840.0,17,2021
17079,749.0,1671.0,21720.0,17,2021
17080,392.0,940.0,22220.0,17,2021
17081,163.0,358.0,20540.0,17,2021
17082,212.0,467.0,22310.0,17,2021
17083,267.0,680.0,22540.0,17,2021
17084,283.0,653.0,19760.0,17,2021
17085,177.0,441.0,20900.0,17,2021
17086,1670.0,3619.0,23380.0,17,2021
17087,80.0,188.0,21750.0,17,2021
17089,358.0,868.0,22660.0,17,2021
17091,855.0,2048.0,23250.0,17,2021
