code_dept,nb_creations,annee,unite,NA10_HORS_AZ_label,UNIT
01,7304,2020,Nombre de créations d'établissements,"Activité économique en 10 postes, hors AZ (NA - A10)",NBCRET
01,534,2020,Nombre de créations d'établissements,"Activité économique en 10 postes, hors AZ (NA - A10)",NBCRET
01,871,2020,Nombre de créations d'établissements,"Activité économique en 10 postes, hors AZ (NA - A10)",NBCRET
01,2002,2020,Nombre de créations d'établissements,"Activité économique en 10 postes, hors AZ (NA - A10)",NBCRET
01,256,2020,Nombre de créations d'établissements,"Activité économique en 10 postes, hors AZ (NA - A10)",NBCRET
01,135,2020,Nombre de créations d'établissements,"Activité économique en 10 postes, hors AZ (NA - A10)",NBCRET
01,452,2020,Nombre de créations d'établissements,"Activité économique en 10 postes, hors AZ (NA - A10)",NBCRET
01,1491,2020,Nombre de créations d'établissements,"Activité économique en 10 postes, hors AZ (NA - A10)",NBCRET
01,744,2020,Nombre de créations d'établissements,"Activité économique en 10 postes, hors AZ (NA - A10)",NBCRET
01,819,2020,Nombre de créations d'établissements,"Activité économique en 10 postes, hors AZ (NA - A10)",NBCRET
01,47380,2020,Nombre d'établissements,"Activité économique en 10 postes, hors AZ (NA - A10)",NBET
01,4366,2020,Nombre d'établissements,"Activité économique en 10 postes, hors AZ (NA - A10)",NBET
01,6785,2020,Nombre d'établissements,"Activité économique en 10 postes, hors AZ (NA - A10)",NBET
01,13020,2020,Nombre d'établissements,"Activité économique en 10 postes, hors AZ (NA - A10)",NBET
01,1019,2020,Nombre d'établissements,"Activité économique en 10 postes, hors AZ (NA - A10)",NBET
01,1912,2020,Nombre d'établissements,"Activité économique en 10 postes, hors AZ (NA - A10)",NBET
01,1996,2020,Nombre d'établissements,"Activité économique en 10 postes, hors AZ (NA - A10)",NBET
01,7606,2020,Nombre d'établissements,"Activité économique en 10 postes, hors AZ (NA - A10)",NBET
01,6403,2020,Nombre d'établissements,"Activité économique en 10 postes, hors AZ (NA - A10)",NBET
01,4273,2020,Nombre d'établissements,"Activité économique en 10 postes, hors AZ (NA - A10)",NBET
01,41916,2020,Nombre d'entreprises,"Activité économique en 10 postes, hors AZ (NA - A10)",NBENT
01,3554,2020,Nombre d'entreprises,"Activité économique en 10 postes, hors AZ (NA - A10)",NBENT
01,6515,2020,Nombre d'entreprises,"Activité économique en 10 postes, hors AZ (NA - A10)",NBENT
01,10905,2020,Nombre d'entreprises,"Activité économique en 10 postes, hors AZ (NA - A10)",NBENT
01,938,2020,Nombre d'entreprises,"Activité économique en 10 postes, hors AZ (NA - A10)",NBENT
01,1491,2020,Nombre d'entreprises,"Activité économique en 10 postes, hors AZ (NA - A10)",NBENT
01,1730,2020,Nombre d'entreprises,"Activité économique en 10 postes, hors AZ (NA - A10)",NBENT
01,6834,2020,Nombre d'entreprises,"Activité économique en 10 postes, hors AZ (NA - A10)",NBENT
01,5858,2020,Nombre d'entreprises,"Activité économique en 10 postes, hors AZ (NA - A10)",NBENT
01,4091,2020,Nombre d'entreprises,"Activité économique en 10 postes, hors AZ (NA - A10)",NBENT
02,3670,2020,Nombre de créations d'établissements,"Activité économique en 10 postes, hors AZ (NA - A10)",NBCRET
02,287,2020,Nombre de créations d'établissements,"Activité économique en 10 postes, hors AZ (NA - A10)",NBCRET
02,425,2020,Nombre de créations d'établissements,"Activité économique en 10 postes, hors AZ (NA - A10)",NBCRET
02,1210,2020,Nombre de créations d'établissements,"Activité économique en 10 postes, hors AZ (NA - A10)",NBCRET
02,117,2020,Nombre de créations d'établissements,"Activité économique en 10 postes, hors AZ (NA - A10)",NBCRET
02,75,2020,Nombre de créations d'établissements,"Activité économique en 10 postes, hors AZ (NA - A10)",NBCRET
02,88,2020,Nombre de créations d'établissements,"Activité économique en 10 postes, hors AZ (NA - A10)",NBCRET
02,689,2020,Nombre de créations d'établissements,"Activité économique en 10 postes, hors AZ (NA - A10)",NBCRET
02,369,2020,Nombre de créations d'établissements,"Activité économique en 10 postes, hors AZ (NA - A10)",NBCRET
02,410,2020,Nombre de créations d'établissements,"Activité économique en 10 postes, hors AZ (NA - A10)",NBCRET
02,28151,2020,Nombre d'établissements,"Activité économique en 10 postes, hors AZ (NA - A10)",NBET
02,2536,2020,Nombre d'établissements,"Activité économique en 10 postes, hors AZ (NA - A10)",NBET
02,3721,2020,Nombre d'établissements,"Activité économique en 10 postes, hors AZ (NA - A10)",NBET
02,8774,2020,Nombre d'établissements,"Activité économique en 10 postes, hors AZ (NA - A10)",NBET
02,523,2020,Nombre d'établissements,"Activité économique en 10 postes, hors AZ (NA - A10)",NBET
02,1076,2020,Nombre d'établissements,"Activité économique en 10 postes, hors AZ (NA - A10)",NBET
02,1251,2020,Nombre d'établissements,"Activité économique en 10 postes, hors AZ (NA - A10)",NBET
02,3868,2020,Nombre d'établissements,"Activité économique en 10 postes, hors AZ (NA - A10)",NBET
02,3729,2020,Nombre d'établissements,"Activité économique en 10 postes, hors AZ (NA - A10)",NBET
02,2673,2020,Nombre d'établissements,"Activité économique en 10 postes, hors AZ (NA - A10)",NBET
02,23867,2020,Nombre d'entreprises,"Activité économique en 10 postes, hors AZ (NA - A10)",NBENT
02,1834,2020,Nombre d'entreprises,"Activité économique en 10 postes, hors AZ (NA - A10)",NBENT
02,3507,2020,Nombre d'entreprises,"Activité économique en 10 postes, hors AZ (NA - A10)",NBENT
02,7060,2020,Nombre d'entreprises,"Activité économique en 10 postes, hors AZ (NA - A10)",NBENT
02,463,2020,Nombre d'entreprises,"Activité économique en 10 postes, hors AZ (NA - A10)",NBENT
02,746,2020,Nombre d'entreprises,"Activité économique en 10 postes, hors AZ (NA - A10)",NBENT
02,1079,2020,Nombre d'entreprises,"Activité économique en 10 postes, hors AZ (NA - A10)",NBENT
02,3376,2020,Nombre d'entreprises,"Activité économique en 10 postes, hors AZ (NA - A10)",NBENT
02,3312,2020,Nombre d'entreprises,"Activité économique en 10 postes, hors AZ (NA - A10)",NBENT
02,2490,2020,Nombre d'entreprises,"Activité économique en 10 postes, hors AZ (NA - A10)",NBENT
03,2880,2020,Nombre de créations d'établissements,"Activité économique en 10 postes, hors AZ (NA - A10)",NBCRET
03,454,2020,Nombre de créations d'établissements,"Activité économique en 10 postes, hors AZ (NA - A10)",NBCRET
03,261,2020,Nombre de créations d'établissements,"Activité économique en 10 postes, hors AZ (NA - A10)",NBCRET
03,909,2020,Nombre de créations d'établissements,"Activité économique en 10 postes, hors AZ (NA - A10)",NBCRET
03,78,2020,Nombre de créations d'établissements,"Activité économique en 10 postes, hors AZ (NA - A10)",NBCRET
03,47,2020,Nombre de créations d'établissements,"Activité économique en 10 postes, hors AZ (NA - A10)",NBCRET
03,95,2020,Nombre de créations d'établissements,"Activité économique en 10 postes, hors AZ (NA - A10)",NBCRET
03,477,2020,Nombre de créations d'établissements,"Activité économique en 10 postes, hors AZ (NA - A10)",NBCRET
03,291,2020,Nombre de créations d'établissements,"Activité économique en 10 postes, hors AZ (NA - A10)",NBCRET
03,268,2020,Nombre de créations d'établissements,"Activité économique en 10 postes, hors AZ (NA - A10)",NBCRET
03,23872,2020,Nombre d'établissements,"Activité économique en 10 postes, hors AZ (NA - A10)",NBET
03,2915,2020,Nombre d'établissements,"Activité économique en 10 postes, hors AZ (NA - A10)",NBET
03,2935,2020,Nombre d'établissements,"Activité économique en 10 postes, hors AZ (NA - A10)",NBET
03,7759,2020,Nombre d'établissements,"Activité économique en 10 postes, hors AZ (NA - A10)",NBET
03,375,2020,Nombre d'établissements,"Activité économique en 10 postes, hors AZ (NA - A10)",NBET
03,906,2020,Nombre d'établissements,"Activité économique en 10 postes, hors AZ (NA - A10)",NBET
03,927,2020,Nombre d'établissements,"Activité économique en 10 postes, hors AZ (NA - A10)",NBET
03,3011,2020,Nombre d'établissements,"Activité économique en 10 postes, hors AZ (NA - A10)",NBET
03,2109,2020,Nombre d'établissements,"Activité économique en 10 postes, hors AZ (NA - A10)",NBET
03,19628,2020,Nombre d'entreprises,"Activité économique en 10 postes, hors AZ (NA - A10)",NBENT
03,1605,2020,Nombre d'entreprises,"Activité économique en 10 postes, hors AZ (NA - A10)",NBENT
03,2757,2020,Nombre d'entreprises,"Activité économique en 10 postes, hors AZ (NA - A10)",NBENT
03,6280,2020,Nombre d'entreprises,"Activité économique en 10 postes, hors AZ (NA - A10)",NBENT
03,338,2020,Nombre d'entreprises,"Activité économique en 10 postes, hors AZ (NA - A10)",NBENT
03,639,2020,Nombre d'entreprises,"Activité économique en 10 postes, hors AZ (NA - A10)",NBENT
03,741,2020,Nombre d'entreprises,"Activité économique en 10 postes, hors AZ (NA - A10)",NBENT
03,2612,2020,Nombre d'entreprises,"Activité économique en 10 postes, hors AZ (NA - A10)",NBENT
03,2696,2020,Nombre d'entreprises,"Activité économique en 10 postes, hors AZ (NA - A10)",NBENT
03,1960,2020,Nombre d'entreprises,"Activité économique en 10 postes, hors AZ (NA - A10)",NBENT
04,2283,2020,Nombre de créations d'établissements,"Activité économique en 10 postes, hors AZ (NA - A10)",NBCRET
04,294,2020,Nombre de créations d'établissements,"Activité économique en 10 postes, hors AZ (NA - A10)",NBCRET
04,270,2020,Nombre de créations d'établissements,"Activité économique en 10 postes, hors AZ (NA - A10)",NBCRET
04,603,2020,Nombre de créations d'établissements,"Activité économique en 10 postes, hors AZ (NA - A10)",NBCRET
04,59,2020,Nombre de créations d'établissements,"Activité économique en 10 postes, hors AZ (NA - A10)",NBCRET
04,40,2020,Nombre de créations d'établissements,"Activité économique en 10 postes, hors AZ (NA - A10)",NBCRET
04,67,2020,Nombre de créations d'établissements,"Activité économique en 10 postes, hors AZ (NA - A10)",NBCRET
04,413,2020,Nombre de créations d'établissements,"Activité économique en 10 postes, hors AZ (NA - A10)",NBCRET
04,298,2020,Nombre de créations d'établissements,"Activité économique en 10 postes, hors AZ (NA - A10)",NBCRET
04,239,2020,Nombre de créations d'établissements,"Activité économique en 10 postes, hors AZ (NA - A10)",NBCRET
04,18532,2020,Nombre d'établissements,"Activité économique en 10 postes, hors AZ (NA - A10)",NBET
04,1847,2020,Nombre d'établissements,"Activité économique en 10 postes, hors AZ (NA - A10)",NBET
04,2517,2020,Nombre d'établissements,"Activité économique en 10 postes, hors AZ (NA - A10)",NBET
04,5563,2020,Nombre d'établissements,"Activité économique en 10 postes, hors AZ (NA - A10)",NBET
04,331,2020,Nombre d'établissements,"Activité économique en 10 postes, hors AZ (NA - A10)",NBET
04,529,2020,Nombre d'établissements,"Activité économique en 10 postes, hors AZ (NA - A10)",NBET
04,732,2020,Nombre d'établissements,"Activité économique en 10 postes, hors AZ (NA - A10)",NBET
04,2679,2020,Nombre d'établissements,"Activité économique en 10 postes, hors AZ (NA - A10)",NBET
04,2719,2020,Nombre d'établissements,"Activité économique en 10 postes, hors AZ (NA - A10)",NBET
04,1615,2020,Nombre d'établissements,"Activité économique en 10 postes, hors AZ (NA - A10)",NBET
04,15839,2020,Nombre d'entreprises,"Activité économique en 10 postes, hors AZ (NA - A10)",NBENT
04,1179,2020,Nombre d'entreprises,"Activité économique en 10 postes, hors AZ (NA - A10)",NBENT
04,2402,2020,Nombre d'entreprises,"Activité économique en 10 postes, hors AZ (NA - A10)",NBENT
04,4664,2020,Nombre d'entreprises,"Activité économique en 10 postes, hors AZ (NA - A10)",NBENT
04,284,2020,Nombre d'entreprises,"Activité économique en 10 postes, hors AZ (NA - A10)",NBENT
04,393,2020,Nombre d'entreprises,"Activité économique en 10 postes, hors AZ (NA - A10)",NBENT
04,589,2020,Nombre d'entreprises,"Activité économique en 10 postes, hors AZ (NA - A10)",NBENT
04,2354,2020,Nombre d'entreprises,"Activité économique en 10 postes, hors AZ (NA - A10)",NBENT
04,2459,2020,Nombre d'entreprises,"Activité économique en 10 postes, hors AZ (NA - A10)",NBENT
04,1515,2020,Nombre d'entreprises,"Activité économique en 10 postes, hors AZ (NA - A10)",NBENT
05,2171,2020,Nombre de créations d'établissements,"Activité économique en 10 postes, hors AZ (NA - A10)",NBCRET
05,278,2020,Nombre de créations d'établissements,"Activité économique en 10 postes, hors AZ (NA - A10)",NBCRET
05,195,2020,Nombre de créations d'établissements,"Activité économique en 10 postes, hors AZ (NA - A10)",NBCRET
05,478,2020,Nombre de créations d'établissements,"Activité économique en 10 postes, hors AZ (NA - A10)",NBCRET
05,53,2020,Nombre de créations d'établissements,"Activité économique en 10 postes, hors AZ (NA - A10)",NBCRET
05,52,2020,Nombre de créations d'établissements,"Activité économique en 10 postes, hors AZ (NA - A10)",NBCRET
05,102,2020,Nombre de créations d'établissements,"Activité économique en 10 postes, hors AZ (NA - A10)",NBCRET
05,412,2020,Nombre de créations d'établissements,"Activité économique en 10 postes, hors AZ (NA - A10)",NBCRET
05,340,2020,Nombre de créations d'établissements,"Activité économique en 10 postes, hors AZ (NA - A10)",NBCRET
05,261,2020,Nombre de créations d'établissements,"Activité économique en 10 postes, hors AZ (NA - A10)",NBCRET
05,18592,2020,Nombre d'établissements,"Activité économique en 10 postes, hors AZ (NA - A10)",NBET
05,1764,2020,Nombre d'établissements,"Activité économique en 10 postes, hors AZ (NA - A10)",NBET
05,1996,2020,Nombre d'établissements,"Activité économique en 10 postes, hors AZ (NA - A10)",NBET
05,5076,2020,Nombre d'établissements,"Activité économique en 10 postes, hors AZ (NA - A10)",NBET
05,339,2020,Nombre d'établissements,"Activité économique en 10 postes, hors AZ (NA - A10)",NBET
05,524,2020,Nombre d'établissements,"Activité économique en 10 postes, hors AZ (NA - A10)",NBET
05,895,2020,Nombre d'établissements,"Activité économique en 10 postes, hors AZ (NA - A10)",NBET
05,2146,2020,Nombre d'établissements,"Activité économique en 10 postes, hors AZ (NA - A10)",NBET
05,4100,2020,Nombre d'établissements,"Activité économique en 10 postes, hors AZ (NA - A10)",NBET
05,1752,2020,Nombre d'établissements,"Activité économique en 10 postes, hors AZ (NA - A10)",NBET
05,15607,2020,Nombre d'entreprises,"Activité économique en 10 postes, hors AZ (NA - A10)",NBENT
05,1051,2020,Nombre d'entreprises,"Activité économique en 10 postes, hors AZ (NA - A10)",NBENT
05,1872,2020,Nombre d'entreprises,"Activité économique en 10 postes, hors AZ (NA - A10)",NBENT
05,4106,2020,Nombre d'entreprises,"Activité économique en 10 postes, hors AZ (NA - A10)",NBENT
05,298,2020,Nombre d'entreprises,"Activité économique en 10 postes, hors AZ (NA - A10)",NBENT
05,388,2020,Nombre d'entreprises,"Activité économique en 10 postes, hors AZ (NA - A10)",NBENT
05,661,2020,Nombre d'entreprises,"Activité économique en 10 postes, hors AZ (NA - A10)",NBENT
05,1859,2020,Nombre d'entreprises,"Activité économique en 10 postes, hors AZ (NA - A10)",NBENT
05,3744,2020,Nombre d'entreprises,"Activité économique en 10 postes, hors AZ (NA - A10)",NBENT
05,1628,2020,Nombre d'entreprises,"Activité économique en 10 postes, hors AZ (NA - A10)",NBENT
06,24348,2020,Nombre de créations d'établissements,"Activité économique en 10 postes, hors AZ (NA - A10)",NBCRET
06,868,2020,Nombre de créations d'établissements,"Activité économique en 10 postes, hors AZ (NA - A10)",NBCRET
06,2769,2020,Nombre de créations d'établissements,"Activité économique en 10 postes, hors AZ (NA - A10)",NBCRET
06,7033,2020,Nombre de créations d'établissements,"Activité économique en 10 postes, hors AZ (NA - A10)",NBCRET
06,1021,2020,Nombre de créations d'établissements,"Activité économique en 10 postes, hors AZ (NA - A10)",NBCRET
06,500,2020,Nombre de créations d'établissements,"Activité économique en 10 postes, hors AZ (NA - A10)",NBCRET
06,1639,2020,Nombre de créations d'établissements,"Activité économique en 10 postes, hors AZ (NA - A10)",NBCRET
06,5835,2020,Nombre de créations d'établissements,"Activité économique en 10 postes, hors AZ (NA - A10)",NBCRET
06,2334,2020,Nombre de créations d'établissements,"Activité économique en 10 postes, hors AZ (NA - A10)",NBCRET
06,2349,2020,Nombre de créations d'établissements,"Activité économique en 10 postes, hors AZ (NA - A10)",NBCRET
06,166201,2020,Nombre d'établissements,"Activité économique en 10 postes, hors AZ (NA - A10)",NBET
06,7229,2020,Nombre d'établissements,"Activité économique en 10 postes, hors AZ (NA - A10)",NBET
06,23089,2020,Nombre d'établissements,"Activité économique en 10 postes, hors AZ (NA - A10)",NBET
06,47196,2020,Nombre d'établissements,"Activité économique en 10 postes, hors AZ (NA - A10)",NBET
06,5243,2020,Nombre d'établissements,"Activité économique en 10 postes, hors AZ (NA - A10)",NBET
06,5683,2020,Nombre d'établissements,"Activité économique en 10 postes, hors AZ (NA - A10)",NBET
06,12258,2020,Nombre d'établissements,"Activité économique en 10 postes, hors AZ (NA - A10)",NBET
06,31852,2020,Nombre d'établissements,"Activité économique en 10 postes, hors AZ (NA - A10)",NBET
06,20478,2020,Nombre d'établissements,"Activité économique en 10 postes, hors AZ (NA - A10)",NBET
06,13173,2020,Nombre d'établissements,"Activité économique en 10 postes, hors AZ (NA - A10)",NBET
06,150329,2020,Nombre d'entreprises,"Activité économique en 10 postes, hors AZ (NA - A10)",NBENT
06,6227,2020,Nombre d'entreprises,"Activité économique en 10 postes, hors AZ (NA - A10)",NBENT
06,22330,2020,Nombre d'entreprises,"Activité économique en 10 postes, hors AZ (NA - A10)",NBENT
06,40437,2020,Nombre d'entreprises,"Activité économique en 10 postes, hors AZ (NA - A10)",NBENT
06,4780,2020,Nombre d'entreprises,"Activité économique en 10 postes, hors AZ (NA - A10)",NBENT
06,4690,2020,Nombre d'entreprises,"Activité économique en 10 postes, hors AZ (NA - A10)",NBENT
06,10937,2020,Nombre d'entreprises,"Activité économique en 10 postes, hors AZ (NA - A10)",NBENT
06,29495,2020,Nombre d'entreprises,"Activité économique en 10 postes, hors AZ (NA - A10)",NBENT
06,18959,2020,Nombre d'entreprises,"Activité économique en 10 postes, hors AZ (NA - A10)",NBENT
06,12474,2020,Nombre d'entreprises,"Activité économique en 10 postes, hors AZ (NA - A10)",NBENT
07,3697,2020,Nombre de créations d'établissements,"Activité économique en 10 postes, hors AZ (NA - A10)",NBCRET
07,410,2020,Nombre de créations d'établissements,"Activité économique en 10 postes, hors AZ (NA - A10)",NBCRET
07,474,2020,Nombre de créations d'établissements,"Activité économique en 10 postes, hors AZ (NA - A10)",NBCRET
07,915,2020,Nombre de créations d'établissements,"Activité économique en 10 postes, hors AZ (NA - A10)",NBCRET
07,106,2020,Nombre de créations d'établissements,"Activité économique en 10 postes, hors AZ (NA - A10)",NBCRET
07,53,2020,Nombre de créations d'établissements,"Activité économique en 10 postes, hors AZ (NA - A10)",NBCRET
07,131,2020,Nombre de créations d'établissements,"Activité économique en 10 postes, hors AZ (NA - A10)",NBCRET
07,734,2020,Nombre de créations d'établissements,"Activité économique en 10 postes, hors AZ (NA - A10)",NBCRET
07,417,2020,Nombre de créations d'établissements,"Activité économique en 10 postes, hors AZ (NA - A10)",NBCRET
07,457,2020,Nombre de créations d'établissements,"Activité économique en 10 postes, hors AZ (NA - A10)",NBCRET
07,27121,2020,Nombre d'établissements,"Activité économique en 10 postes, hors AZ (NA - A10)",NBET
07,3017,2020,Nombre d'établissements,"Activité économique en 10 postes, hors AZ (NA - A10)",NBET
07,3951,2020,Nombre d'établissements,"Activité économique en 10 postes, hors AZ (NA - A10)",NBET
07,8331,2020,Nombre d'établissements,"Activité économique en 10 postes, hors AZ (NA - A10)",NBET
07,527,2020,Nombre d'établissements,"Activité économique en 10 postes, hors AZ (NA - A10)",NBET
07,839,2020,Nombre d'établissements,"Activité économique en 10 postes, hors AZ (NA - A10)",NBET
07,955,2020,Nombre d'établissements,"Activité économique en 10 postes, hors AZ (NA - A10)",NBET
07,3424,2020,Nombre d'établissements,"Activité économique en 10 postes, hors AZ (NA - A10)",NBET
07,3601,2020,Nombre d'établissements,"Activité économique en 10 postes, hors AZ (NA - A10)",NBET
07,2476,2020,Nombre d'établissements,"Activité économique en 10 postes, hors AZ (NA - A10)",NBET
07,23822,2020,Nombre d'entreprises,"Activité économique en 10 postes, hors AZ (NA - A10)",NBENT
07,2264,2020,Nombre d'entreprises,"Activité économique en 10 postes, hors AZ (NA - A10)",NBENT
07,3820,2020,Nombre d'entreprises,"Activité économique en 10 postes, hors AZ (NA - A10)",NBENT
07,7109,2020,Nombre d'entreprises,"Activité économique en 10 postes, hors AZ (NA - A10)",NBENT
07,479,2020,Nombre d'entreprises,"Activité économique en 10 postes, hors AZ (NA - A10)",NBENT
07,595,2020,Nombre d'entreprises,"Activité économique en 10 postes, hors AZ (NA - A10)",NBENT
07,819,2020,Nombre d'entreprises,"Activité économique en 10 postes, hors AZ (NA - A10)",NBENT
07,3085,2020,Nombre d'entreprises,"Activité économique en 10 postes, hors AZ (NA - A10)",NBENT
07,3308,2020,Nombre d'entreprises,"Activité économique en 10 postes, hors AZ (NA - A10)",NBENT
07,2343,2020,Nombre d'entreprises,"Activité économique en 10 postes, hors AZ (NA - A10)",NBENT
08,2119,2020,Nombre de créations d'établissements,"Activité économique en 10 postes, hors AZ (NA - A10)",NBCRET
08,215,2020,Nombre de créations d'établissements,"Activité économique en 10 postes, hors AZ (NA - A10)",NBCRET
08,295,2020,Nombre de créations d'établissements,"Activité économique en 10 postes, hors AZ (NA - A10)",NBCRET
08,663,2020,Nombre de créations d'établissements,"Activité économique en 10 postes, hors AZ (NA - A10)",NBCRET
08,65,2020,Nombre de créations d'établissements,"Activité économique en 10 postes, hors AZ (NA - A10)",NBCRET
08,58,2020,Nombre de créations d'établissements,"Activité économique en 10 postes, hors AZ (NA - A10)",NBCRET
08,91,2020,Nombre de créations d'établissements,"Activité économique en 10 postes, hors AZ (NA - A10)",NBCRET
08,309,2020,Nombre de créations d'établissements,"Activité économique en 10 postes, hors AZ (NA - A10)",NBCRET
08,192,2020,Nombre de créations d'établissements,"Activité économique en 10 postes, hors AZ (NA - A10)",NBCRET
08,231,2020,Nombre de créations d'établissements,"Activité économique en 10 postes, hors AZ (NA - A10)",NBCRET
08,16537,2020,Nombre d'établissements,"Activité économique en 10 postes, hors AZ (NA - A10)",NBET
08,1914,2020,Nombre d'établissements,"Activité économique en 10 postes, hors AZ (NA - A10)",NBET
08,2253,2020,Nombre d'établissements,"Activité économique en 10 postes, hors AZ (NA - A10)",NBET
08,5338,2020,Nombre d'établissements,"Activité économique en 10 postes, hors AZ (NA - A10)",NBET
08,235,2020,Nombre d'établissements,"Activité économique en 10 postes, hors AZ (NA - A10)",NBET
08,654,2020,Nombre d'établissements,"Activité économique en 10 postes, hors AZ (NA - A10)",NBET
08,552,2020,Nombre d'établissements,"Activité économique en 10 postes, hors AZ (NA - A10)",NBET
08,1921,2020,Nombre d'établissements,"Activité économique en 10 postes, hors AZ (NA - A10)",NBET
08,2052,2020,Nombre d'établissements,"Activité économique en 10 postes, hors AZ (NA - A10)",NBET
08,1618,2020,Nombre d'établissements,"Activité économique en 10 postes, hors AZ (NA - A10)",NBET
08,14288,2020,Nombre d'entreprises,"Activité économique en 10 postes, hors AZ (NA - A10)",NBENT
08,1464,2020,Nombre d'entreprises,"Activité économique en 10 postes, hors AZ (NA - A10)",NBENT
08,2179,2020,Nombre d'entreprises,"Activité économique en 10 postes, hors AZ (NA - A10)",NBENT
08,4444,2020,Nombre d'entreprises,"Activité économique en 10 postes, hors AZ (NA - A10)",NBENT
08,206,2020,Nombre d'entreprises,"Activité économique en 10 postes, hors AZ (NA - A10)",NBENT
08,477,2020,Nombre d'entreprises,"Activité économique en 10 postes, hors AZ (NA - A10)",NBENT
08,469,2020,Nombre d'entreprises,"Activité économique en 10 postes, hors AZ (NA - A10)",NBENT
08,1648,2020,Nombre d'entreprises,"Activité économique en 10 postes, hors AZ (NA - A10)",NBENT
08,1851,2020,Nombre d'entreprises,"Activité économique en 10 postes, hors AZ (NA - A10)",NBENT
08,1550,2020,Nombre d'entreprises,"Activité économique en 10 postes, hors AZ (NA - A10)",NBENT
09,1931,2020,Nombre de créations d'établissements,"Activité économique en 10 postes, hors AZ (NA - A10)",NBCRET
09,237,2020,Nombre de créations d'établissements,"Activité économique en 10 postes, hors AZ (NA - A10)",NBCRET
09,256,2020,Nombre de créations d'établissements,"Activité économique en 10 postes, hors AZ (NA - A10)",NBCRET
09,451,2020,Nombre de créations d'établissements,"Activité économique en 10 postes, hors AZ (NA - A10)",NBCRET
09,46,2020,Nombre de créations d'établissements,"Activité économique en 10 postes, hors AZ (NA - A10)",NBCRET
09,30,2020,Nombre de créations d'établissements,"Activité économique en 10 postes, hors AZ (NA - A10)",NBCRET
09,92,2020,Nombre de créations d'établissements,"Activité économique en 10 postes, hors AZ (NA - A10)",NBCRET
09,361,2020,Nombre de créations d'établissements,"Activité économique en 10 postes, hors AZ (NA - A10)",NBCRET
09,219,2020,Nombre de créations d'établissements,"Activité économique en 10 postes, hors AZ (NA - A10)",NBCRET
09,239,2020,Nombre de créations d'établissements,"Activité économique en 10 postes, hors AZ (NA - A10)",NBCRET
09,14007,2020,Nombre d'établissements,"Activité économique en 10 postes, hors AZ (NA - A10)",NBET
09,1810,2020,Nombre d'établissements,"Activité économique en 10 postes, hors AZ (NA - A10)",NBET
09,1995,2020,Nombre d'établissements,"Activité économique en 10 postes, hors AZ (NA - A10)",NBET
09,3849,2020,Nombre d'établissements,"Activité économique en 10 postes, hors AZ (NA - A10)",NBET
09,254,2020,Nombre d'établissements,"Activité économique en 10 postes, hors AZ (NA - A10)",NBET
09,399,2020,Nombre d'établissements,"Activité économique en 10 postes, hors AZ (NA - A10)",NBET
09,595,2020,Nombre d'établissements,"Activité économique en 10 postes, hors AZ (NA - A10)",NBET
09,1843,2020,Nombre d'établissements,"Activité économique en 10 postes, hors AZ (NA - A10)",NBET
09,2023,2020,Nombre d'établissements,"Activité économique en 10 postes, hors AZ (NA - A10)",NBET
09,1239,2020,Nombre d'établissements,"Activité économique en 10 postes, hors AZ (NA - A10)",NBET
09,12139,2020,Nombre d'entreprises,"Activité économique en 10 postes, hors AZ (NA - A10)",NBENT
09,1290,2020,Nombre d'entreprises,"Activité économique en 10 postes, hors AZ (NA - A10)",NBENT
09,1915,2020,Nombre d'entreprises,"Activité économique en 10 postes, hors AZ (NA - A10)",NBENT
09,3257,2020,Nombre d'entreprises,"Activité économique en 10 postes, hors AZ (NA - A10)",NBENT
09,235,2020,Nombre d'entreprises,"Activité économique en 10 postes, hors AZ (NA - A10)",NBENT
09,297,2020,Nombre d'entreprises,"Activité économique en 10 postes, hors AZ (NA - A10)",NBENT
09,485,2020,Nombre d'entreprises,"Activité économique en 10 postes, hors AZ (NA - A10)",NBENT
09,1632,2020,Nombre d'entreprises,"Activité économique en 10 postes, hors AZ (NA - A10)",NBENT
09,1852,2020,Nombre d'entreprises,"Activité économique en 10 postes, hors AZ (NA - A10)",NBENT
09,1176,2020,Nombre d'entreprises,"Activité économique en 10 postes, hors AZ (NA - A10)",NBENT
10,2978,2020,Nombre de créations d'établissements,"Activité économique en 10 postes, hors AZ (NA - A10)",NBCRET
10,189,2020,Nombre de créations d'établissements,"Activité économique en 10 postes, hors AZ (NA - A10)",NBCRET
10,256,2020,Nombre de créations d'établissements,"Activité économique en 10 postes, hors AZ (NA - A10)",NBCRET
10,1182,2020,Nombre de créations d'établissements,"Activité économique en 10 postes, hors AZ (NA - A10)",NBCRET
10,116,2020,Nombre de créations d'établissements,"Activité économique en 10 postes, hors AZ (NA - A10)",NBCRET
10,73,2020,Nombre de créations d'établissements,"Activité économique en 10 postes, hors AZ (NA - A10)",NBCRET
10,109,2020,Nombre de créations d'établissements,"Activité économique en 10 postes, hors AZ (NA - A10)",NBCRET
10,534,2020,Nombre de créations d'établissements,"Activité économique en 10 postes, hors AZ (NA - A10)",NBCRET
10,212,2020,Nombre de créations d'établissements,"Activité économique en 10 postes, hors AZ (NA - A10)",NBCRET
10,307,2020,Nombre de créations d'établissements,"Activité économique en 10 postes, hors AZ (NA - A10)",NBCRET
